 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,,,,,
4:09:14 AM,22-07-23,23.1,25,0.41,0.53,0.4,1.87,3.58,4.54,0.86,3.52,3.48,0.82,9.95,16.52,2.07,4.38,52.44,1.92,70.18,,,,,
4:09:15 AM,22-07-23,23.1,25,0.41,0.54,0.4,1.87,3.59,3.86,0.79,3.76,3.45,0.86,9.99,15.54,2.07,4.48,52.3,1.9,70.47,,,,,
4:09:15 AM,22-07-23,23.1,25,0.41,0.54,0.38,1.8,3.64,4.35,0.8,3.58,3.16,0.84,10.39,14.12,2.05,4.64,52.44,1.87,70.18,,,,,
4:09:16 AM,22-07-23,23.1,25,0.41,0.54,0.4,1.84,3.6,3.89,0.87,3.75,3.98,0.85,9.38,15.45,1.99,4.49,52.15,1.87,70.76,,,,,
4:09:16 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.87,3.6,4.46,0.86,3.55,2.96,0.81,10.71,15.54,2.07,4.48,51.92,1.92,71.2,,,,,
4:09:17 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.86,3.62,4.28,0.78,3.61,3.43,0.83,10.02,15.8,2.03,4.45,51.33,1.87,72.39,,,,,
4:09:17 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.89,3.58,3.99,0.89,3.71,3.11,0.81,10.47,15.89,2.07,4.44,52.3,1.92,70.47,,,,,
4:09:18 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.86,3.59,4.24,0.84,3.62,3.45,0.82,9.99,15.62,2.07,4.47,52,1.9,71.05,,,,,
4:09:18 AM,22-07-23,23.2,24,0.41,0.53,0.39,1.86,3.61,4.28,0.86,3.61,3.32,0.81,10.17,16.34,2.07,4.4,53.04,1.91,69.03,,,,,
4:09:19 AM,22-07-23,23.2,24,0.41,0.54,0.41,1.87,3.56,3.53,0.86,3.9,3.54,0.81,9.88,15.62,2.02,4.47,52.74,1.92,69.6,,,,,
4:09:19 AM,22-07-23,23.2,24,0.41,0.54,0.4,1.88,3.6,4.73,0.86,3.46,3.65,0.84,9.74,15.45,2.09,4.49,51.78,1.9,71.5,,,,,
4:09:20 AM,22-07-23,23.2,24,0.41,0.54,0.41,1.84,3.56,4.39,0.82,3.57,3.21,0.77,10.32,15.62,2.1,4.47,51.33,1.9,72.39,,,,,
4:09:20 AM,22-07-23,23.2,24,0.41,0.54,0.38,1.87,3.66,4.39,0.92,3.57,2.56,0.86,11.43,15.8,2.07,4.45,52.22,1.9,70.61,,,,,
4:09:21 AM,22-07-23,23.2,24,0.41,0.54,0.39,1.87,3.61,4.58,0.86,3.51,4.79,0.8,8.62,15.62,2.07,4.47,52.22,1.92,70.61,,,,,
4:09:22 AM,22-07-23,23.2,24,0.41,0.54,0.4,1.87,3.59,4.66,0.87,3.49,3.43,0.81,10.02,15.54,2.07,4.48,51.78,1.92,71.5,,,,,
4:09:22 AM,22-07-23,23.2,24,0.41,0.54,0.41,1.83,3.56,4.66,0.84,3.49,3.32,0.79,10.17,15.71,2.09,4.46,52.44,1.91,70.18,,,,,
4:09:23 AM,22-07-23,23.2,25,0.41,0.54,0.41,1.86,3.56,3.34,0.86,3.99,3.08,0.82,10.51,14.94,2.09,4.54,51.33,1.92,72.39,,,,,
4:09:23 AM,22-07-23,23.2,25,0.41,0.53,0.39,1.86,3.62,4.17,0.82,3.65,3.35,0.78,10.13,16.07,2.06,4.42,51.85,1.89,71.35,,,,,
4:09:24 AM,22-07-23,23.2,25,0.41,0.54,0.38,1.87,3.65,4.46,0.86,3.55,3.01,0.82,10.63,16.07,2.08,4.42,51.78,1.95,71.5,,,,,
4:09:24 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.86,3.59,4.5,0.81,3.53,3.4,0.86,10.06,17.18,2.07,4.32,51.33,1.93,72.39,,,,,
4:09:25 AM,22-07-23,23.2,25,0.41,0.54,0.41,1.88,3.56,4.32,0.86,3.6,3.32,0.84,10.17,16.99,2.07,4.34,52.22,1.91,70.61,,,,,
4:09:25 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.87,3.58,3.89,0.86,3.75,4.79,0.81,8.62,16.62,2.12,4.37,52,1.92,71.05,,,,,
4:09:26 AM,22-07-23,23.2,25,0.41,0.54,0.42,1.87,3.54,4.35,0.85,3.58,3.45,0.77,9.99,15.71,2.07,4.46,53.34,1.91,68.46,,,,,
4:09:26 AM,22-07-23,23.2,25,0.41,0.54,0.36,1.85,3.69,4.35,0.81,3.58,3.51,0.82,9.92,16.16,2.07,4.42,52.52,1.92,70.03,,,,,
4:09:27 AM,22-07-23,23.2,25,0.41,0.54,0.41,1.86,3.56,4.24,0.83,3.62,3.54,0.74,9.88,15.71,2.07,4.46,51.04,1.92,73,,,,,
4:09:27 AM,22-07-23,23.2,25,0.41,0.54,0.38,1.86,3.65,3.72,0.86,3.82,3.32,0.82,10.17,15.62,2.05,4.47,52.3,1.92,70.47,,,,,
4:09:28 AM,22-07-23,23.2,25,0.41,0.54,0.38,1.84,3.64,4.54,0.84,3.52,3.4,0.79,10.06,15.71,2.04,4.46,52.07,1.93,70.91,,,,,
4:09:28 AM,22-07-23,23.2,25,0.41,0.54,0.41,1.87,3.57,4.69,0.96,3.48,3.45,0.89,9.99,16.43,2.07,4.39,52,1.92,71.05,,,,,
4:09:29 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.88,3.59,3.89,0.85,3.75,3.37,0.79,10.1,17.28,2.09,4.31,52.07,1.94,70.91,,,,,
4:09:29 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.84,3.62,4.73,0.82,3.46,3.54,0.79,9.88,15.36,2.1,4.5,51.85,1.88,71.35,,,,,
4:09:30 AM,22-07-23,23.2,25,0.41,0.54,0.48,1.86,3.41,4.21,0.89,3.63,3.51,0.81,9.92,15.62,2.07,4.47,52.22,1.92,70.61,,,,,
4:09:30 AM,22-07-23,23.2,25,0.41,0.54,0.37,1.82,3.68,4.39,0.81,3.57,3.51,0.84,9.92,15.54,2.06,4.48,50.75,1.86,73.61,,,,,
4:09:31 AM,22-07-23,23.2,25,0.41,0.54,0.38,1.83,3.65,4.32,0.87,3.6,3.37,0.76,10.1,14.69,2.06,4.57,52.3,1.91,70.47,,,,,
4:09:32 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.86,3.62,3.47,0.86,3.93,3.27,0.81,10.24,14.2,2.07,4.63,52.37,1.91,70.32,,,,,
4:09:32 AM,22-07-23,23.2,25,0.41,0.54,0.41,1.79,3.56,3.66,0.87,3.84,3.29,0.83,10.21,15.36,2.07,4.5,53.42,1.92,68.32,,,,,
4:09:33 AM,22-07-23,23.2,25,0.41,0.54,0.35,1.86,3.74,3.99,0.86,3.71,3.4,0.81,10.06,15.8,2.06,4.45,52.44,1.94,70.18,,,,,
4:09:33 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.84,3.62,4.28,0.78,3.61,3.54,0.75,9.88,16.43,2.11,4.39,52.52,1.89,70.03,,,,,
4:09:34 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.87,3.59,4.28,0.85,3.61,3.8,0.81,9.57,16.16,2.06,4.42,52.52,1.87,70.03,,,,,
4:09:34 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.87,3.61,3.79,0.85,3.79,3.4,0.83,10.06,15.36,2.06,4.5,52.15,1.92,70.76,,,,,
4:09:35 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.87,3.62,4.69,0.85,3.48,3.35,0.81,10.13,14.69,2.08,4.57,52.15,1.91,70.76,,,,,
4:09:35 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.86,3.61,2.94,0.86,4.2,3.06,0.81,10.55,16.43,2.07,4.39,52.37,1.91,70.32,,,,,
4:09:36 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.83,3.6,4.21,0.86,3.63,3.59,0.83,9.81,15.71,2.05,4.46,51.55,1.93,71.94,,,,,
4:09:36 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.86,3.62,4.32,0.86,3.6,3.11,0.81,10.47,15.54,2.06,4.48,52,1.91,71.05,,,,,
4:09:37 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.88,3.59,3.44,0.76,3.94,3.65,0.81,9.74,15.62,2.09,4.47,51.92,1.91,71.2,,,,,
4:09:37 AM,22-07-23,23.2,25,0.41,0.54,0.44,1.86,3.49,4.43,0.86,3.56,3.48,0.82,9.95,14.52,2.09,4.59,52.07,1.91,70.91,,,,,
4:09:38 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.87,3.62,4.43,0.8,3.56,3.68,0.82,9.71,14.85,2.06,4.55,52,1.91,71.05,,,,,
4:09:38 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.82,3.61,4.81,0.87,3.44,3.71,0.82,9.67,15.28,2.09,4.51,52.22,1.88,70.61,,,,,
4:09:39 AM,22-07-23,23.2,25,0.41,0.54,0.42,1.87,3.55,4.28,1.05,3.61,3.35,0.93,10.13,14.28,2.01,4.62,51.85,1.85,71.35,,,,,
4:09:39 AM,22-07-23,23.2,25,0.41,0.54,0.37,1.86,3.66,4.73,0.87,3.46,3.08,0.78,10.51,14.04,2.03,4.64,52,1.89,71.05,,,,,
4:09:40 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.85,3.62,3.96,0.85,3.72,3.71,0.75,9.67,15.19,2.06,4.52,51.92,1.92,71.2,,,,,
4:09:41 AM,22-07-23,23.2,25,0.41,0.54,0.34,1.84,3.76,4.35,0.87,3.58,2.98,0.74,10.67,15.02,2.02,4.53,51.41,1.92,72.24,,,,,
4:09:41 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.86,3.59,4.5,0.87,3.53,2.93,0.81,10.75,16.16,2.06,4.42,52.15,1.93,70.76,,,,,
4:09:42 AM,22-07-23,23.2,25,0.41,0.54,0.37,1.79,3.68,4.32,0.86,3.6,3.37,0.8,10.1,15.19,2.09,4.52,52,1.92,71.05,,,,,
4:09:42 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.83,3.58,4.32,0.87,3.6,3.43,0.78,10.02,15.89,2.03,4.44,51.26,1.93,72.54,,,,,
4:09:43 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.86,3.62,3.66,0.86,3.84,3.27,0.81,10.24,13.57,2.06,4.7,51.33,1.89,72.39,,,,,
4:09:43 AM,22-07-23,23.2,25,0.41,0.54,0.34,1.85,3.76,4.39,0.87,3.57,3.24,0.81,10.28,15.19,2.06,4.52,51.92,1.89,71.2,,,,,
4:09:44 AM,22-07-23,23.3,25,0.41,0.54,0.41,1.86,3.57,3.99,0.86,3.71,3.43,0.81,10.02,15.54,2.08,4.48,51.78,1.86,71.5,,,,,
4:09:44 AM,22-07-23,23.3,25,0.41,0.54,0.39,1.86,3.62,3.89,0.86,3.75,3.37,0.81,10.1,14.6,2.06,4.58,51.7,1.9,71.65,,,,,
4:09:45 AM,22-07-23,23.3,25,0.41,0.54,0.39,1.88,3.62,4.39,0.86,3.57,4.29,0.81,9.06,15.71,2.06,4.46,52,1.9,71.05,,,,,
4:09:45 AM,22-07-23,23.3,25,0.41,0.54,0.38,1.85,3.65,4.32,0.87,3.6,3.06,0.81,10.55,15.45,2.02,4.49,52.67,1.91,69.74,,,,,
4:09:46 AM,22-07-23,23.3,25,0.41,0.54,0.41,1.86,3.57,4.21,0.86,3.63,3.43,0.81,10.02,14.52,2.05,4.59,52.15,1.93,70.76,,,,,
4:09:46 AM,22-07-23,23.3,25,0.41,0.54,0.44,1.86,3.49,4.35,0.86,3.58,3.37,0.81,10.1,15.71,2.08,4.46,51.92,1.9,71.2,,,,,
4:09:47 AM,22-07-23,23.3,25,0.41,0.54,0.39,1.8,3.61,3.63,0.85,3.86,4.38,0.83,8.97,15.11,2.06,4.52,51.85,1.91,71.35,,,,,
4:09:47 AM,22-07-23,23.3,25,0.41,0.54,0.45,1.86,3.47,4.5,0.88,3.53,3.45,0.82,9.99,13.8,2.03,4.67,51.19,1.91,72.7,,,,,
4:09:48 AM,22-07-23,23.2,25,0.41,0.54,0.34,1.86,3.75,4.77,0.86,3.45,3.32,0.82,10.17,15.02,2.07,4.53,52.3,1.83,70.47,,,,,
4:09:48 AM,22-07-23,23.2,25,0.41,0.54,0.45,1.86,3.48,4.28,0.85,3.61,3.4,0.81,10.06,16.62,2.06,4.37,51.85,1.92,71.35,,,,,
4:09:49 AM,22-07-23,23.2,25,0.41,0.54,0.39,1.86,3.61,4.58,0.82,3.51,3.45,0.8,9.99,14.36,2.03,4.61,50.82,1.85,73.46,,,,,
4:09:50 AM,22-07-23,23.2,25,0.41,0.54,0.41,1.86,3.57,4.32,0.86,3.6,4.07,0.81,9.28,15.11,2.05,4.52,51.78,1.9,71.5,,,,,
4:09:50 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.86,3.58,4.24,0.79,3.62,3.32,0.8,10.17,15.36,2.05,4.5,51.85,1.88,71.35,,,,,
4:09:51 AM,22-07-23,23.2,25,0.41,0.54,0.43,1.86,3.51,4.35,0.78,3.58,2.86,0.8,10.87,14.44,2.01,4.6,52.15,1.92,70.76,,,,,
4:09:51 AM,22-07-23,23.2,25,0.41,0.54,0.4,1.86,3.59,5.01,0.85,3.38,3.51,0.81,9.92,15.02,2.06,4.53,50.97,1.92,73.15,,,,,
4:09:52 AM,22-07-23,23.2,25,0.41,0.54,0.37,1.86,3.66,4.28,0.93,3.61,2.98,0.82,10.67,14.04,1.94,4.64,52.3,1.98,70.47,,,,,
4:09:52 AM,22-07-23,23.3,25,0.41,0.54,0.4,1.85,3.59,4.13,0.86,3.66,3.45,0.8,9.99,14.85,2.05,4.55,52,1.9,71.05,,,,,
4:09:53 AM,22-07-23,23.3,25,0.41,0.54,0.41,1.87,3.56,4.32,0.82,3.6,3.29,0.8,10.21,14.94,2.07,4.54,52.07,1.91,70.91,,,,,
4:09:53 AM,22-07-23,23.3,25,0.41,0.54,0.36,1.84,3.7,4.62,0.83,3.5,3.51,0.79,9.92,14.85,2.03,4.55,50.82,1.92,73.46,,,,,
4:09:54 AM,22-07-23,23.3,25,0.41,0.54,0.42,1.8,3.54,4.06,0.86,3.68,3.48,0.81,9.95,14.85,2.05,4.55,52.22,1.9,70.61,,,,,
4:09:54 AM,22-07-23,23.3,25,0.41,0.54,0.39,1.87,3.62,4.28,0.86,3.61,3.4,0.84,10.06,14.6,2.05,4.58,52,1.9,71.05,,,,,
4:09:55 AM,22-07-23,23.3,25,0.41,0.54,0.36,1.86,3.71,4.66,0.88,3.49,3.48,0.8,9.95,15.36,2.05,4.5,52.3,1.91,70.47,,,,,
4:09:55 AM,22-07-23,23.3,25,0.41,0.54,0.43,1.95,3.52,4.03,0.81,3.7,3.48,0.8,9.95,16.07,2.06,4.42,52,1.9,71.05,,,,,
4:09:56 AM,22-07-23,23.3,25,0.41,0.54,0.36,1.75,3.69,3.89,0.82,3.75,3.62,0.66,9.78,15.54,2.01,4.48,51.92,1.88,71.2,,,,,
4:09:56 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.88,3.61,4.66,0.88,3.49,3.37,0.82,10.1,15.11,2.05,4.52,51.92,1.93,71.2,,,,,
4:09:57 AM,22-07-23,23.3,26,0.41,0.54,0.4,1.89,3.58,4.93,0.86,3.41,3.4,0.78,10.06,15.28,2.08,4.51,51.7,1.88,71.65,,,,,
4:09:57 AM,22-07-23,23.3,26,0.41,0.54,0.4,1.86,3.59,4.43,0.86,3.56,3.65,0.81,9.74,14.94,2.05,4.54,51.92,1.9,71.2,,,,,
4:09:58 AM,22-07-23,23.3,26,0.41,0.54,0.34,1.87,3.75,5.31,0.85,3.31,3.43,0.82,10.02,13.8,2.11,4.67,51.92,1.88,71.2,,,,,
4:09:58 AM,22-07-23,23.3,26,0.41,0.54,0.34,1.89,3.75,4.32,0.86,3.6,3.74,0.8,9.64,15.02,2.05,4.53,51.92,1.92,71.2,,,,,
4:09:59 AM,22-07-23,23.3,26,0.41,0.54,0.36,1.86,3.7,4.21,0.83,3.63,3.48,0.88,9.95,14.69,2.06,4.57,52,1.9,71.05,,,,,
4:10:00 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.86,3.62,3.76,0.87,3.8,4.35,0.82,9,15.19,2.05,4.52,51.78,1.92,71.5,,,,,
4:10:00 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.88,3.61,3.96,0.89,3.72,3.43,0.89,10.02,14.85,2.03,4.55,52.37,1.93,70.32,,,,,
4:10:02 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.86,3.61,3.82,0.85,3.78,3.35,0.81,10.13,14.85,2.08,4.55,51.19,1.89,72.7,,,,,
4:10:02 AM,22-07-23,23.3,26,0.41,0.54,0.4,1.94,3.59,4.28,0.86,3.61,2.84,0.82,10.91,16.34,2.06,4.4,50.75,1.91,73.61,,,,,
4:10:02 AM,22-07-23,23.3,26,0.41,0.54,0.36,1.85,3.69,4.32,0.84,3.6,3.71,0.79,9.67,15.62,1.98,4.47,52.07,1.91,70.91,,,,,
4:10:02 AM,22-07-23,23.3,26,0.41,0.54,0.4,1.87,3.58,4.81,0.86,3.44,3.21,0.81,10.32,15.45,2.08,4.49,51.48,1.9,72.09,,,,,
4:10:03 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.86,3.61,4.13,0.87,3.66,3.06,0.85,10.55,15.54,2.04,4.48,50.82,1.9,73.46,,,,,
4:10:03 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.89,3.62,3.56,0.86,3.89,3.06,0.78,10.55,14.85,2.09,4.55,51.85,1.9,71.35,,,,,
4:10:04 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.8,3.62,4.39,0.85,3.57,3.13,0.81,10.43,16.07,2.07,4.42,51.63,1.9,71.79,,,,,
4:10:04 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.89,3.61,3.72,0.9,3.82,4.38,0.81,8.97,15.11,2.05,4.52,51.85,1.9,71.35,,,,,
4:10:05 AM,22-07-23,23.3,26,0.41,0.54,0.4,1.86,3.59,4.66,0.93,3.49,2.96,0.81,10.71,12.9,2.04,4.79,52.37,1.93,70.32,,,,,
4:10:05 AM,22-07-23,23.3,26,0.41,0.54,0.4,1.86,3.6,4.5,0.86,3.53,3.32,0.8,10.17,15.98,2.03,4.43,52,1.89,71.05,,,,,
4:10:06 AM,22-07-23,23.3,26,0.41,0.54,0.42,1.86,3.54,4.21,0.78,3.63,3.29,0.8,10.21,14.44,2.04,4.6,52,1.91,71.05,,,,,
4:10:06 AM,22-07-23,23.3,26,0.41,0.54,0.41,1.85,3.57,4.46,0.8,3.55,3.48,0.74,9.95,15.8,2.06,4.45,51.26,1.9,72.54,,,,,
4:10:07 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.86,3.61,3.28,0.86,4.02,3.11,0.81,10.47,15.02,2.03,4.53,51.92,1.92,71.2,,,,,
4:10:07 AM,22-07-23,23.3,26,0.41,0.54,0.38,1.82,3.65,4.13,0.85,3.66,3.08,0.81,10.51,14.44,2.04,4.6,52,1.9,71.05,,,,,
4:10:08 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.86,3.62,3.99,0.88,3.71,4.45,0.73,8.91,14.85,2.05,4.55,51.7,1.9,71.65,,,,,
4:10:09 AM,22-07-23,23.3,26,0.41,0.54,0.45,1.86,3.46,4.24,0.87,3.62,3.21,0.8,10.32,15.54,2.01,4.48,51.63,1.91,71.79,,,,,
4:10:09 AM,22-07-23,23.3,26,0.41,0.54,0.4,1.8,3.6,4.69,0.85,3.48,3.59,0.83,9.81,15.19,2.04,4.52,51.48,1.9,72.09,,,,,
4:10:10 AM,22-07-23,23.3,26,0.41,0.54,0.39,1.87,3.62,4.5,0.86,3.53,3.01,0.93,10.63,15.89,2.05,4.44,51.7,1.88,71.65,,,,,
4:10:10 AM,22-07-23,23.3,26,0.41,0.54,0.37,1.86,3.68,4.06,0.83,3.68,3.32,0.79,10.17,14.94,2.04,4.54,51.41,1.9,72.24,,,,,
4:10:11 AM,22-07-23,23.3,26,0.41,0.54,0.4,1.86,3.6,4.17,0.84,3.65,3.11,0.81,10.47,12.9,2.04,4.79,51.85,1.84,71.35,,,,,
4:10:11 AM,22-07-23,23.4,26,0.41,0.54,0.36,1.89,3.69,4.89,0.87,3.42,3.16,0.74,10.39,15.36,2.03,4.5,51.48,1.84,72.09,,,,,
4:10:12 AM,22-07-23,23.4,26,0.41,0.54,0.39,1.86,3.61,3.79,0.86,3.79,3.45,0.85,9.99,17.18,2.04,4.32,51.55,1.85,71.94,,,,,
4:10:12 AM,22-07-23,23.4,26,0.41,0.54,0.39,1.82,3.62,4.46,0.8,3.55,3.24,0.82,10.28,15.02,2.05,4.53,51.63,1.86,71.79,,,,,
4:10:13 AM,22-07-23,23.4,26,0.41,0.54,0.39,1.86,3.61,3.66,0.86,3.84,4.01,0.81,9.34,14.94,2.06,4.54,51.55,1.89,71.94,,,,,
4:10:13 AM,22-07-23,23.4,26,0.41,0.54,0.4,1.86,3.59,4.13,1.04,3.66,3.37,0.93,10.1,15.8,2.05,4.45,50.97,1.89,73.15,,,,,
4:10:14 AM,22-07-23,23.4,26,0.41,0.54,0.39,1.88,3.62,4.39,0.85,3.57,3.27,0.82,10.24,14.69,2.04,4.57,51.7,1.89,71.65,,,,,
