 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,,,,,
4:52:16 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.68,3.6,3.85,0.95,3.77,4,0.67,9.35,16.07,1.72,4.43,52.84,1.4,69.41,,,,,
4:52:17 AM,22-07-23,26.4,25,0.7,0.55,0.38,1.7,3.63,4.75,0.86,3.46,3.51,0.61,9.91,16.86,1.71,4.35,52.93,1.43,69.24,,,,,
4:52:17 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.69,3.62,5.12,0.98,3.35,3.55,0.66,9.87,15.31,1.72,4.5,52.67,1.44,69.74,,,,,
4:52:18 AM,22-07-23,26.4,25,0.7,0.54,0.42,1.72,3.54,3.58,1.1,3.88,3.55,0.78,9.87,16.36,1.71,4.4,52.84,1.45,69.41,,,,,
4:52:18 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.66,3.6,4.61,0.88,3.5,3.38,0.56,10.08,16.07,1.71,4.43,52.93,1.41,69.24,,,,,
4:52:19 AM,22-07-23,26.4,25,0.7,0.55,0.39,1.69,3.61,3.7,0.96,3.83,3.72,0.67,9.66,16.46,1.72,4.39,52.07,1.44,70.92,,,,,
4:52:19 AM,22-07-23,26.4,25,0.7,0.55,0.39,1.69,3.62,4.33,0.93,3.59,3.38,0.78,10.08,15.97,1.64,4.43,53.28,1.45,68.59,,,,,
4:52:20 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.68,3.61,4.37,0.95,3.58,3.58,0.63,9.83,16.76,1.75,4.36,54.24,1.41,66.83,,,,,
4:52:20 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.7,3.59,5.36,0.96,3.29,3.75,0.68,9.62,18.22,1.73,4.23,52.84,1.45,69.41,,,,,
4:52:21 AM,22-07-23,26.4,25,0.7,0.55,0.38,1.68,3.64,3.94,0.95,3.73,4.5,0.65,8.87,15.97,1.72,4.43,51.46,1.46,72.13,,,,,
4:52:21 AM,22-07-23,26.4,25,0.7,0.54,0.36,1.65,3.69,4.23,0.9,3.62,3.89,0.63,9.46,16.46,1.73,4.39,52.24,1.4,70.58,,,,,
4:52:22 AM,22-07-23,26.5,25,0.7,0.54,0.36,1.72,3.71,5.05,0.97,3.37,3.97,0.67,9.38,16.16,1.74,4.42,52.93,1.44,69.24,,,,,
4:52:23 AM,22-07-23,26.5,25,0.7,0.54,0.39,1.71,3.61,3.91,1.09,3.74,3.13,0.72,10.44,15.87,1.7,4.44,52.5,1.58,70.07,,,,,
4:52:23 AM,22-07-23,26.5,25,0.7,0.54,0.38,1.68,3.65,4.37,0.92,3.58,3.51,0.66,9.91,14.94,1.65,4.54,53.02,1.42,69.08,,,,,
4:52:24 AM,22-07-23,26.5,25,0.7,0.54,0.41,1.69,3.57,4.23,0.93,3.62,3.93,0.65,9.42,15.87,1.71,4.44,52.41,1.47,70.24,,,,,
4:52:24 AM,22-07-23,26.5,25,0.7,0.54,0.45,1.72,3.47,4.5,0.98,3.53,3.75,0.7,9.62,16.56,1.73,4.38,52.67,1.45,69.74,,,,,
4:52:25 AM,22-07-23,26.5,25,0.7,0.55,0.39,1.69,3.61,4.27,0.86,3.61,3.79,0.63,9.58,15.87,1.71,4.44,52.84,1.41,69.41,,,,,
4:52:25 AM,22-07-23,26.5,25,0.7,0.54,0.41,1.72,3.56,4.07,0.97,3.68,4.46,0.62,8.9,16.56,1.71,4.38,51.89,1.44,71.26,,,,,
4:52:26 AM,22-07-23,26.5,25,0.7,0.54,0.44,1.7,3.49,4.17,0.87,3.65,3.68,0.67,9.7,13.46,1.77,4.72,52.32,1.47,70.41,,,,,
4:52:26 AM,22-07-23,26.5,25,0.7,0.54,0.36,1.69,3.71,4.3,0.94,3.6,3.65,0.63,9.74,16.56,1.72,4.38,53.8,1.45,67.62,,,,,
4:52:27 AM,22-07-23,26.5,25,0.7,0.54,0.39,1.7,3.62,4.23,0.96,3.62,3.75,0.6,9.62,15.97,1.71,4.43,51.72,1.42,71.61,,,,,
4:52:27 AM,22-07-23,26.5,25,0.7,0.55,0.45,1.79,3.48,4.33,0.95,3.59,3.01,0.67,10.63,14.94,1.71,4.54,52.58,1.45,69.91,,,,,
4:52:28 AM,22-07-23,26.5,25,0.7,0.54,0.35,1.65,3.74,4.33,0.82,3.59,3.41,0.66,10.04,16.26,1.79,4.41,53.54,1.4,68.1,,,,,
4:52:28 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.7,3.6,4.3,0.95,3.6,3.65,0.67,9.74,16.46,1.71,4.39,52.93,1.45,69.24,,,,,
4:52:29 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.7,3.58,4.1,0.99,3.67,3.86,0.67,9.5,15.21,1.67,4.51,52.41,1.52,70.24,,,,,
4:52:29 AM,22-07-23,26.4,25,0.7,0.55,0.39,1.7,3.61,4.04,0.94,3.69,3.62,0.66,9.78,14.76,1.74,4.56,52.07,1.45,70.92,,,,,
4:52:30 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.63,3.6,5.05,1,3.37,3.79,0.66,9.58,14.94,1.72,4.54,51.46,1.44,72.13,,,,,
4:52:30 AM,22-07-23,26.5,25,0.7,0.54,0.43,1.79,3.51,3.58,0.98,3.88,3.65,0.62,9.74,16.26,1.71,4.41,52.76,1.44,69.57,,,,,
4:52:31 AM,22-07-23,26.5,25,0.7,0.54,0.35,1.76,3.74,4.04,0.88,3.69,3.62,0.66,9.78,15.87,1.72,4.44,52.67,1.43,69.74,,,,,
4:52:31 AM,22-07-23,26.5,25,0.7,0.54,0.39,1.69,3.61,4.01,0.98,3.71,3.25,0.66,10.26,15.87,1.71,4.44,52.93,1.44,69.24,,,,,
4:52:32 AM,22-07-23,26.5,25,0.7,0.54,0.4,1.68,3.6,3.67,0.96,3.84,3.62,0.7,9.78,15.97,1.75,4.43,51.81,1.44,71.43,,,,,
4:52:33 AM,22-07-23,26.4,25,0.7,0.55,0.47,1.69,3.42,3.52,0.93,3.9,4,0.67,9.35,15.68,1.72,4.46,51.81,1.44,71.43,,,,,
4:52:33 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.7,3.59,4.61,0.9,3.5,3.45,0.66,10,16.07,1.7,4.43,53.89,1.45,67.46,,,,,
4:52:34 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.67,3.6,4.44,0.97,3.56,3.51,0.67,9.91,15.59,1.72,4.47,53.8,1.43,67.62,,,,,
4:52:34 AM,22-07-23,26.4,25,0.7,0.55,0.4,1.71,3.6,4.97,0.98,3.4,4.5,0.65,8.87,15.78,1.72,4.45,51.98,1.42,71.09,,,,,
4:52:35 AM,22-07-23,26.4,25,0.7,0.54,0.41,1.83,3.58,3.94,0.99,3.73,4.08,0.66,9.27,15.59,1.71,4.47,51.46,1.43,72.13,,,,,
4:52:35 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.69,3.61,4.13,0.93,3.66,3.22,0.66,10.31,17.06,1.72,4.33,52.58,1.44,69.91,,,,,
4:52:36 AM,22-07-23,26.4,25,0.7,0.54,0.37,1.69,3.68,3.94,0.96,3.73,3.86,0.66,9.5,16.56,1.76,4.38,52.67,1.43,69.74,,,,,
4:52:36 AM,22-07-23,26.4,25,0.7,0.54,0.42,1.7,3.55,4.37,0.96,3.58,3.38,0.7,10.08,14.49,1.72,4.59,51.72,1.44,71.61,,,,,
4:52:37 AM,22-07-23,26.5,25,0.7,0.54,0.4,1.69,3.6,4.23,1.09,3.62,3.07,0.74,10.54,16.16,1.72,4.42,52.15,1.49,70.75,,,,,
4:52:37 AM,22-07-23,26.5,25,0.7,0.55,0.41,1.72,3.58,4.44,0.96,3.56,3.38,0.64,10.08,16.07,1.72,4.43,52.41,1.43,70.24,,,,,
4:52:38 AM,22-07-23,26.5,25,0.7,0.54,0.39,1.69,3.61,4.2,0.96,3.64,3.82,0.67,9.54,16.46,1.71,4.39,52.24,1.44,70.58,,,,,
4:52:38 AM,22-07-23,26.5,25,0.7,0.54,0.46,1.69,3.45,4.33,0.93,3.59,3.22,0.67,10.31,15.97,1.75,4.43,53.19,1.44,68.75,,,,,
4:52:39 AM,22-07-23,26.5,25,0.7,0.54,0.41,1.7,3.56,5.68,0.96,3.22,3.65,0.67,9.74,15.59,1.72,4.47,52.76,1.44,69.57,,,,,
4:52:39 AM,22-07-23,26.5,25,0.7,0.54,0.36,1.69,3.69,4.07,0.96,3.68,5.16,0.71,8.34,16.46,1.72,4.39,52.07,1.44,70.92,,,,,
4:52:40 AM,22-07-23,26.5,25,0.7,0.54,0.4,1.66,3.6,4.23,0.94,3.62,3.51,0.69,9.91,16.46,1.73,4.39,52.67,1.45,69.74,,,,,
4:52:40 AM,22-07-23,26.5,25,0.7,0.54,0.42,1.7,3.54,4.17,0.92,3.65,3.72,0.66,9.66,16.16,1.74,4.42,52.5,1.43,70.07,,,,,
4:52:41 AM,22-07-23,26.5,25,0.7,0.54,0.4,1.68,3.58,5.12,0.96,3.35,3.19,0.67,10.35,14.14,1.71,4.63,51.81,1.42,71.43,,,,,
4:52:42 AM,22-07-23,26.5,25,0.7,0.54,0.41,1.75,3.58,4.17,0.95,3.65,3.45,0.77,10,15.12,1.71,4.52,53.19,1.44,68.75,,,,,
4:52:42 AM,22-07-23,26.5,25,0.7,0.54,0.36,1.72,3.69,4.44,0.89,3.56,3.68,0.65,9.7,17.27,1.64,4.31,53.62,1.46,67.94,,,,,
4:52:43 AM,22-07-23,26.5,25,0.7,0.54,0.4,1.69,3.59,4.27,0.94,3.61,5.42,0.67,8.15,15.78,1.72,4.45,52.67,1.44,69.74,,,,,
4:52:43 AM,22-07-23,26.4,25,0.7,0.54,0.41,1.69,3.56,4.33,1.01,3.59,3.41,0.78,10.04,15.87,1.69,4.44,53.28,1.46,68.59,,,,,
4:52:44 AM,22-07-23,26.4,25,0.7,0.54,0.42,1.68,3.54,4.4,1,3.57,3.48,0.63,9.95,16.86,1.74,4.35,54.06,1.39,67.15,,,,,
4:52:44 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.69,3.59,4.17,0.96,3.65,3.79,0.67,9.58,16.07,1.72,4.43,52.67,1.44,69.74,,,,,
4:52:45 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.7,3.58,4.57,1.01,3.51,2.89,0.76,10.83,15.59,1.71,4.47,53.02,1.45,69.08,,,,,
4:52:45 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.68,3.6,4.57,0.95,3.51,3.35,0.64,10.13,15.68,1.75,4.46,54.06,1.41,67.15,,,,,
4:52:46 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.63,3.6,4.1,0.95,3.67,3.68,0.64,9.7,16.36,1.71,4.4,51.72,1.45,71.61,,,,,
4:52:46 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.7,3.61,4.4,0.94,3.57,3.41,0.67,10.04,17.48,1.67,4.29,52.76,1.43,69.57,,,,,
4:52:47 AM,22-07-23,26.4,25,0.7,0.54,0.37,1.69,3.66,4.27,0.94,3.61,3.65,0.67,9.74,15.49,1.71,4.48,53.1,1.43,68.91,,,,,
4:52:47 AM,22-07-23,26.4,25,0.7,0.54,0.41,1.72,3.56,3.85,0.96,3.77,4.15,0.65,9.19,16.36,1.71,4.4,52.41,1.4,70.24,,,,,
4:52:48 AM,22-07-23,26.4,25,0.7,0.54,0.41,1.64,3.56,4.37,0.87,3.58,3.93,0.63,9.42,17.58,1.72,4.28,52.07,1.45,70.92,,,,,
4:52:48 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.69,3.61,4.37,0.96,3.58,3.68,0.67,9.7,13.88,1.71,4.66,52.93,1.44,69.24,,,,,
4:52:49 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.7,3.59,3.91,1.14,3.74,3.51,0.78,9.91,15.78,1.71,4.45,53.1,1.43,68.91,,,,,
4:52:49 AM,22-07-23,26.4,25,0.7,0.54,0.37,1.61,3.68,4.3,0.82,3.6,3.65,0.69,9.74,15.97,1.71,4.43,52.76,1.37,69.57,,,,,
4:52:50 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.69,3.59,4.47,0.96,3.54,3.65,0.65,9.74,16.36,1.69,4.4,52.67,1.44,69.74,,,,,
4:52:50 AM,22-07-23,26.4,25,0.7,0.54,0.41,1.74,3.57,3.73,0.97,3.82,3.41,0.74,10.04,15.97,1.74,4.43,52.76,1.39,69.57,,,,,
4:52:51 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.71,3.6,4.23,0.92,3.62,3.58,0.65,9.83,16.16,1.76,4.42,54.85,1.35,65.75,,,,,
4:52:52 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.69,3.58,5.09,0.95,3.36,3.62,0.68,9.78,16.66,1.74,4.37,52.41,1.45,70.24,,,,,
4:52:52 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.72,3.58,3.58,1.12,3.88,3.38,0.77,10.08,16.56,1.71,4.38,52.24,1.42,70.58,,,,,
4:52:53 AM,22-07-23,26.4,25,0.7,0.54,0.3,1.68,3.91,3.82,0.88,3.78,3.62,0.64,9.78,14.76,1.74,4.56,52.76,1.44,69.57,,,,,
4:52:53 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.7,3.58,4.17,0.97,3.65,4.3,0.66,9.05,16.36,1.72,4.4,52.32,1.47,70.41,,,,,
4:52:54 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.71,3.59,4.3,1.05,3.6,3.38,0.62,10.08,14.94,1.65,4.54,52.58,1.45,69.91,,,,,
4:52:54 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.64,3.6,3.94,0.9,3.73,2.74,0.65,11.08,15.68,1.72,4.46,53.1,1.44,68.91,,,,,
4:52:55 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.68,3.61,3.97,0.94,3.72,4.26,0.63,9.08,15.59,1.69,4.47,52.93,1.41,69.24,,,,,
4:52:55 AM,22-07-23,26.4,25,0.7,0.54,0.38,1.69,3.63,4.13,0.95,3.66,3.72,0.67,9.66,15.78,1.66,4.45,52.15,1.45,70.75,,,,,
4:52:56 AM,22-07-23,26.4,25,0.7,0.54,0.38,1.69,3.65,3.85,0.94,3.77,4.66,0.66,8.73,15.49,1.71,4.48,51.81,1.44,71.43,,,,,
4:52:56 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.7,3.6,4.57,0.94,3.51,3.41,0.62,10.04,16.36,1.7,4.4,52.15,1.44,70.75,,,,,
4:52:57 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.71,3.59,4.27,0.95,3.61,3.62,0.69,9.78,15.78,1.75,4.45,54.85,1.42,65.75,,,,,
4:52:57 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.69,3.61,3.91,0.96,3.74,5.03,0.58,8.43,15.87,1.71,4.44,52.41,1.44,70.24,,,,,
4:52:58 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.69,3.61,4.04,1.05,3.69,3.19,0.67,10.35,16.56,1.63,4.38,52.41,1.54,70.24,,,,,
4:52:58 AM,22-07-23,26.4,25,0.7,0.54,0.37,1.66,3.66,4.33,0.95,3.59,3.89,0.63,9.46,15.97,1.69,4.43,52.58,1.42,69.91,,,,,
4:52:59 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.69,3.61,4.44,0.96,3.56,4.66,0.69,8.73,15.97,1.71,4.43,51.81,1.43,71.43,,,,,
4:52:59 AM,22-07-23,26.4,25,0.7,0.54,0.48,1.75,3.42,3.82,0.96,3.78,3.86,0.85,9.5,15.68,1.72,4.46,52.24,1.44,70.58,,,,,
4:53:00 AM,22-07-23,26.4,25,0.7,0.54,0.38,1.64,3.63,4.33,0.92,3.59,3.82,0.65,9.54,16.36,1.72,4.4,52.67,1.43,69.74,,,,,
4:53:01 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.71,3.61,4.33,0.99,3.59,4,0.68,9.35,16.66,1.72,4.37,53.36,1.43,68.43,,,,,
4:53:01 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.71,3.6,3.61,0.92,3.87,4,0.67,9.35,16.26,1.65,4.41,52.5,1.43,70.07,,,,,
4:53:02 AM,22-07-23,26.4,25,0.7,0.55,0.39,1.7,3.62,4.23,0.93,3.62,3.41,0.64,10.04,16.07,1.75,4.43,52.67,1.46,69.74,,,,,
4:53:02 AM,22-07-23,26.4,25,0.7,0.54,0.34,1.68,3.76,4.4,0.87,3.57,3.68,0.71,9.7,15.03,1.68,4.53,54.15,1.46,66.99,,,,,
4:53:03 AM,22-07-23,26.4,25,0.7,0.54,0.37,1.68,3.67,3.94,0.94,3.73,3.29,0.67,10.22,15.49,1.74,4.48,51.89,1.44,71.26,,,,,
4:53:03 AM,22-07-23,26.4,25,0.7,0.55,0.4,1.68,3.59,4.17,1.05,3.65,3.45,0.68,10,14.4,1.63,4.6,52.67,1.52,69.74,,,,,
4:53:04 AM,22-07-23,26.4,25,0.7,0.54,0.38,1.65,3.65,3.64,0.99,3.85,3.45,0.63,10,16.86,1.7,4.35,51.89,1.42,71.26,,,,,
4:53:04 AM,22-07-23,26.5,25,0.7,0.54,0.4,1.72,3.59,5.05,0.88,3.37,3.62,0.66,9.78,16.26,1.71,4.41,52.15,1.44,70.75,,,,,
4:53:05 AM,22-07-23,26.5,25,0.7,0.54,0.43,1.71,3.51,4.37,1.01,3.58,3.41,0.78,10.04,15.97,1.7,4.43,51.81,1.45,71.43,,,,,
4:53:05 AM,22-07-23,26.5,25,0.7,0.54,0.37,1.7,3.68,4.37,0.92,3.58,4,0.59,9.35,14.31,1.72,4.61,52.84,1.43,69.41,,,,,
4:53:06 AM,22-07-23,26.5,25,0.7,0.54,0.39,1.69,3.61,4.79,0.96,3.45,3.68,0.67,9.7,16.46,1.72,4.39,53.28,1.44,68.59,,,,,
4:53:06 AM,22-07-23,26.5,25,0.7,0.54,0.38,1.72,3.65,4.37,0.95,3.58,3.68,0.69,9.7,15.97,1.71,4.43,51.38,1.44,72.3,,,,,
4:53:07 AM,22-07-23,26.5,25,0.7,0.54,0.4,1.7,3.6,4.27,0.93,3.61,3.38,0.69,10.08,17.37,1.68,4.3,52.93,1.44,69.24,,,,,
4:53:07 AM,22-07-23,26.5,25,0.7,0.54,0.37,1.69,3.67,4.33,0.93,3.59,3.68,0.66,9.7,16.46,1.7,4.39,54.85,1.39,65.75,,,,,
4:53:08 AM,22-07-23,26.5,25,0.7,0.54,0.39,1.64,3.62,3.76,0.97,3.8,3.55,0.65,9.87,16.07,1.76,4.43,53.02,1.42,69.08,,,,,
4:53:08 AM,22-07-23,26.5,25,0.7,0.54,0.36,1.71,3.69,3.67,0.96,3.84,4.46,0.66,8.9,15.97,1.71,4.43,51.72,1.42,71.61,,,,,
4:53:09 AM,22-07-23,26.5,25,0.7,0.54,0.41,1.7,3.57,4.04,0.94,3.69,3.62,0.66,9.78,14.67,1.74,4.57,52.67,1.43,69.74,,,,,
4:53:10 AM,22-07-23,26.5,25,0.7,0.54,0.37,1.66,3.68,4.47,0.96,3.54,3.62,0.67,9.78,15.59,1.7,4.47,52.76,1.41,69.57,,,,,
4:53:10 AM,22-07-23,26.5,25,0.7,0.54,0.39,1.69,3.61,4.5,0.98,3.53,3.68,0.67,9.7,16.26,1.71,4.41,52.76,1.43,69.57,,,,,
4:53:11 AM,22-07-23,26.4,25,0.7,0.54,0.48,1.81,3.4,3.91,0.98,3.74,3.68,0.62,9.7,16.07,1.71,4.43,52.58,1.43,69.91,,,,,
4:53:11 AM,22-07-23,26.4,25,0.7,0.55,0.38,1.69,3.64,4.27,0.93,3.61,3.41,0.63,10.04,15.87,1.72,4.44,52.58,1.42,69.91,,,,,
4:53:12 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.63,3.62,5.12,0.97,3.35,3.93,0.66,9.42,16.36,1.68,4.4,52.07,1.43,70.92,,,,,
4:53:12 AM,22-07-23,26.4,25,0.7,0.54,0.42,1.65,3.55,3.61,0.95,3.87,4.46,0.69,8.9,16.07,1.71,4.43,52.67,1.46,69.74,,,,,
4:53:13 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.69,3.61,4.4,0.94,3.57,2.71,0.66,11.13,16.26,1.73,4.41,52.76,1.42,69.57,,,,,
4:53:13 AM,22-07-23,26.4,25,0.7,0.55,0.39,1.68,3.61,4.57,0.96,3.51,3.62,0.67,9.78,16.66,1.68,4.37,54.32,1.38,66.68,,,,,
4:53:14 AM,22-07-23,26.4,25,0.7,0.55,0.4,1.7,3.6,3.76,1,3.8,3.55,0.71,9.87,14.76,1.71,4.56,51.89,1.46,71.26,,,,,
4:53:14 AM,22-07-23,26.4,25,0.7,0.54,0.37,1.69,3.68,4.2,1.09,3.64,3.41,0.78,10.04,15.87,1.69,4.44,52.67,1.45,69.74,,,,,
4:53:15 AM,22-07-23,26.4,25,0.7,0.54,0.36,1.66,3.7,4.37,0.85,3.58,3.41,0.63,10.04,16.07,1.72,4.43,52.67,1.43,69.74,,,,,
4:53:15 AM,22-07-23,26.4,25,0.7,0.54,0.41,1.71,3.58,5.12,0.98,3.35,3.45,0.67,10,13.97,1.71,4.65,52.67,1.46,69.74,,,,,
4:53:16 AM,22-07-23,26.4,25,0.7,0.54,0.36,1.63,3.69,3.67,0.96,3.84,4.94,0.61,8.5,15.87,1.71,4.44,51.89,1.42,71.26,,,,,
4:53:16 AM,22-07-23,26.4,25,0.7,0.54,0.36,1.62,3.69,3.88,0.93,3.75,3.62,0.67,9.78,15.68,1.71,4.46,52.58,1.43,69.91,,,,,
4:53:17 AM,22-07-23,26.4,25,0.7,0.55,0.36,1.68,3.7,3.97,0.95,3.72,3.51,0.66,9.91,16.76,1.71,4.36,53.71,1.43,67.78,,,,,
4:53:17 AM,22-07-23,26.4,25,0.7,0.55,0.36,1.69,3.69,4.37,0.96,3.58,3.65,0.68,9.74,16.46,1.71,4.39,51.89,1.44,71.26,,,,,
4:53:18 AM,22-07-23,26.4,25,0.7,0.55,0.44,1.69,3.51,4.33,0.95,3.59,3.41,0.66,10.04,15.97,1.73,4.43,52.5,1.44,70.07,,,,,
4:53:18 AM,22-07-23,26.4,25,0.7,0.55,0.39,1.62,3.61,4.13,0.95,3.66,3.58,0.58,9.83,16.07,1.67,4.43,51.21,1.41,72.65,,,,,
4:53:19 AM,22-07-23,26.5,25,0.7,0.54,0.37,1.68,3.67,4.33,0.93,3.59,3.58,0.66,9.83,15.97,1.71,4.43,52.32,1.45,70.41,,,,,
4:53:20 AM,22-07-23,26.5,25,0.7,0.54,0.4,1.69,3.58,4.33,0.93,3.59,3.68,0.67,9.7,15.4,1.75,4.49,52.93,1.48,69.24,,,,,
4:53:20 AM,22-07-23,26.5,25,0.7,0.54,0.41,1.71,3.56,4.47,0.96,3.54,3.22,0.67,10.31,15.97,1.72,4.43,54.76,1.41,65.9,,,,,
4:53:21 AM,22-07-23,26.5,25,0.7,0.54,0.38,1.69,3.65,3.85,0.96,3.77,4.04,0.67,9.31,15.78,1.71,4.45,52.24,1.43,70.58,,,,,
4:53:21 AM,22-07-23,26.4,25,0.7,0.54,0.42,1.68,3.55,4.2,0.93,3.64,3.65,0.65,9.74,13.97,1.71,4.65,52.76,1.42,69.57,,,,,
4:53:22 AM,22-07-23,26.4,25,0.7,0.54,0.4,1.69,3.6,4.57,0.94,3.51,3.38,0.65,10.08,16.16,1.73,4.42,52.58,1.39,69.91,,,,,
4:53:22 AM,22-07-23,26.4,25,0.7,0.54,0.41,1.7,3.58,4.97,0.87,3.4,3.32,0.68,10.17,15.78,1.71,4.45,51.55,1.42,71.95,,,,,
4:53:23 AM,22-07-23,26.4,25,0.7,0.54,0.39,1.64,3.61,3.61,0.93,3.87,3.41,0.68,10.04,15.78,1.68,4.45,51.12,1.56,72.83,,,,,
4:53:23 AM,22-07-23,26.4,25,0.7,0.54,0.41,1.7,3.57,4.44,0.9,3.56,3.79,0.63,9.58,15.78,1.73,4.45,52.5,1.43,70.07,,,,,
4:53:24 AM,22-07-23,26.4,25,0.7,0.55,0.35,1.71,3.72,4.44,0.98,3.56,3.89,0.64,9.46,15.87,1.72,4.44,52.15,1.44,70.75,,,,,
