 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,,,,,
5:11:46 AM,22-07-23,22,24,0.32,0.55,0.45,1.71,3.48,4.05,0.94,3.69,3.86,0.65,9.5,17.64,1.65,4.28,54.05,1.33,67.17,,,,,
5:11:46 AM,22-07-23,22,24,0.32,0.55,0.42,1.72,3.53,4.16,0.9,3.65,3.86,0.65,9.5,13.71,1.65,4.68,53.59,1.33,68.01,,,,,
5:11:47 AM,22-07-23,22,24,0.32,0.54,0.4,1.67,3.59,3.72,0.88,3.82,4.17,0.63,9.18,17.32,1.64,4.31,53.68,1.31,67.84,,,,,
5:11:47 AM,22-07-23,22,24,0.32,0.55,0.39,1.72,3.63,5.69,0.9,3.22,3.68,0.68,9.7,18.31,1.61,4.22,51.85,1.33,71.36,,,,,
5:11:48 AM,22-07-23,22,24,0.32,0.55,0.42,1.72,3.53,3.95,0.88,3.73,3.14,0.65,10.42,16.79,1.62,4.36,52.58,1.33,69.92,,,,,
5:11:48 AM,22-07-23,22.1,24,0.32,0.55,0.4,1.73,3.58,4.59,0.9,3.51,3.79,0.58,9.58,17,1.56,4.34,55.26,1.29,65.05,,,,,
5:11:49 AM,22-07-23,22.1,24,0.32,0.54,0.42,1.71,3.55,4.19,0.9,3.64,3.65,0.59,9.75,16.68,1.61,4.37,53.68,1.33,67.84,,,,,
5:11:49 AM,22-07-23,22.1,24,0.32,0.55,0.42,1.71,3.53,4.82,0.87,3.44,5.17,0.59,8.33,17.1,1.61,4.33,53.96,1.28,67.33,,,,,
5:11:50 AM,22-07-23,22.1,24,0.32,0.54,0.43,1.7,3.52,4.7,0.89,3.47,2.63,0.65,11.3,16.79,1.63,4.36,53.5,1.33,68.18,,,,,
5:11:50 AM,22-07-23,22.1,24,0.32,0.54,0.44,1.72,3.5,4.33,0.89,3.59,4.05,0.64,9.29,17.32,1.63,4.31,53.96,1.34,67.33,,,,,
5:11:51 AM,22-07-23,22.1,24,0.32,0.55,0.45,1.72,3.46,3.79,0.84,3.79,3.72,0.62,9.66,16.68,1.63,4.37,53.04,1.33,69.04,,,,,
5:11:51 AM,22-07-23,22.1,24,0.32,0.55,0.37,1.7,3.66,4.86,0.89,3.43,3.54,0.66,9.87,19,1.61,4.17,52.3,1.33,70.45,,,,,
5:11:52 AM,22-07-23,22.1,24,0.32,0.54,0.38,1.72,3.64,5.02,0.89,3.38,3.58,0.65,9.83,17.21,1.64,4.32,53.4,1.38,68.35,,,,,
5:11:53 AM,22-07-23,22.1,24,0.32,0.54,0.41,1.7,3.57,4.3,0.82,3.6,4.05,0.65,9.29,17.75,1.6,4.27,52.39,1.32,70.28,,,,,
5:11:53 AM,22-07-23,22.1,24,0.32,0.55,0.43,1.71,3.52,4.33,0.9,3.59,3.58,0.65,9.83,15.97,1.62,4.44,53.4,1.32,68.35,,,,,
5:11:54 AM,22-07-23,22.1,24,0.32,0.54,0.4,1.67,3.59,4.33,0.87,3.59,3.72,0.63,9.66,17,1.57,4.34,52.94,1.28,69.22,,,,,
5:11:54 AM,22-07-23,22.1,24,0.32,0.55,0.43,1.69,3.52,4.48,0.9,3.54,3.44,0.62,10.01,16.37,1.59,4.4,52.58,1.32,69.92,,,,,
5:11:55 AM,22-07-23,22.1,24,0.32,0.55,0.43,1.74,3.51,4.37,0.88,3.58,3.9,0.69,9.45,16.89,1.64,4.35,53.4,1.33,68.35,,,,,
5:11:55 AM,22-07-23,22.1,24,0.32,0.54,0.38,1.72,3.63,5.02,0.88,3.38,3.68,0.65,9.7,18.54,1.68,4.2,53.4,1.38,68.35,,,,,
5:11:56 AM,22-07-23,22.1,24,0.32,0.55,0.4,1.62,3.59,4.44,0.87,3.55,3.79,0.63,9.58,16.68,1.64,4.37,53.22,1.33,68.7,,,,,
5:11:56 AM,22-07-23,22.1,24,0.32,0.54,0.39,1.7,3.61,4.7,0.92,3.47,5.17,0.65,8.33,17.75,1.59,4.27,53.77,1.32,67.67,,,,,
5:11:57 AM,22-07-23,22.1,23,0.32,0.55,0.39,1.7,3.63,4.59,0.88,3.51,3.72,0.65,9.66,17.64,1.61,4.28,52.85,1.32,69.39,,,,,
5:11:57 AM,22-07-23,22.1,23,0.32,0.55,0.4,1.67,3.6,4.19,0.87,3.64,4.25,0.65,9.1,18.42,1.68,4.21,53.22,1.46,68.7,,,,,
5:11:58 AM,22-07-23,22.1,23,0.32,0.55,0.44,1.7,3.5,4.41,0.8,3.57,4.49,0.68,8.88,17.75,1.62,4.27,54.7,1.25,66.01,,,,,
5:11:58 AM,22-07-23,22.1,23,0.32,0.54,0.4,1.65,3.58,4.37,0.83,3.58,3.27,0.67,10.24,17.21,1.64,4.32,53.59,1.31,68.01,,,,,
5:11:59 AM,22-07-23,22,23,0.32,0.55,0.42,1.69,3.55,3.85,0.94,3.76,3.9,0.7,9.45,16.89,1.61,4.35,52.94,1.28,69.22,,,,,
5:11:59 AM,22-07-23,22,23,0.32,0.54,0.49,1.72,3.38,4.33,0.87,3.59,3.65,0.65,9.75,17,1.62,4.34,53.68,1.32,67.84,,,,,
5:12:00 AM,22-07-23,22,23,0.32,0.54,0.44,1.69,3.49,4.19,0.87,3.64,3.9,0.65,9.45,16.47,1.63,4.39,52.67,1.26,69.74,,,,,
5:12:01 AM,22-07-23,22,23,0.32,0.55,0.47,1.69,3.43,4.82,0.9,3.44,3.58,0.65,9.83,19.47,1.61,4.13,53.31,1.32,68.52,,,,,
5:12:02 AM,22-07-23,22,23,0.32,0.54,0.38,1.72,3.64,4.37,0.86,3.58,3.14,0.63,10.42,16.89,1.61,4.35,53.87,1.33,67.5,,,,,
5:12:02 AM,22-07-23,22,23,0.32,0.55,0.4,1.68,3.58,4.02,0.88,3.7,3.68,0.65,9.7,17.64,1.64,4.28,53.4,1.33,68.35,,,,,
5:12:02 AM,22-07-23,22,23,0.32,0.54,0.35,1.69,3.71,4.3,0.9,3.6,4.13,0.62,9.22,17.75,1.61,4.27,52.58,1.32,69.92,,,,,
5:12:03 AM,22-07-23,22,23,0.32,0.55,0.4,1.69,3.6,4.44,0.91,3.55,3.94,0.65,9.41,15.97,1.6,4.44,52.58,1.33,69.92,,,,,
5:12:03 AM,22-07-23,22.1,23,0.32,0.54,0.43,1.73,3.51,3.72,0.9,3.82,3.4,0.62,10.05,17.21,1.58,4.32,53.87,1.29,67.5,,,,,
5:12:04 AM,22-07-23,22.1,23,0.32,0.55,0.41,1.73,3.56,4.3,0.86,3.6,4.69,0.64,8.7,15.97,1.66,4.44,53.96,1.29,67.33,,,,,
5:12:04 AM,22-07-23,22.1,23,0.32,0.55,0.38,1.69,3.64,4.23,0.81,3.63,3.79,0.65,9.58,15.87,1.62,4.45,52.85,1.32,69.39,,,,,
5:12:05 AM,22-07-23,22.1,23,0.32,0.54,0.42,1.69,3.54,4.41,0.89,3.57,3.65,0.65,9.75,15.57,1.62,4.48,53.5,1.33,68.18,,,,,
5:12:05 AM,22-07-23,22.1,23,0.32,0.55,0.37,1.72,3.67,3.41,1.01,3.95,3.4,0.74,10.05,16.79,1.64,4.36,53.4,1.34,68.35,,,,,
5:12:06 AM,22-07-23,22.1,23,0.32,0.55,0.4,1.69,3.59,3.82,0.86,3.78,3.72,0.64,9.66,17,1.62,4.34,53.59,1.32,68.01,,,,,
5:12:06 AM,22-07-23,22.1,23,0.32,0.55,0.43,1.68,3.52,4.23,0.88,3.63,3.83,0.63,9.54,16.79,1.65,4.36,52.58,1.29,69.92,,,,,
5:12:07 AM,22-07-23,22.1,23,0.32,0.55,0.35,1.7,3.71,4.52,0.89,3.53,4.44,0.65,8.92,17.1,1.66,4.33,53.77,1.35,67.67,,,,,
5:12:07 AM,22-07-23,22.1,23,0.32,0.55,0.39,1.7,3.61,3.89,0.89,3.75,3.79,0.67,9.58,17.32,1.61,4.31,52.67,1.29,69.74,,,,,
5:12:08 AM,22-07-23,22.1,23,0.32,0.55,0.35,1.7,3.74,4.26,0.88,3.61,4.17,0.65,9.18,16.89,1.63,4.35,53.59,1.32,68.01,,,,,
5:12:08 AM,22-07-23,22.1,23,0.32,0.54,0.4,1.63,3.59,4.02,0.9,3.7,3.61,0.64,9.79,15.47,1.62,4.49,52.03,1.31,70.99,,,,,
5:12:09 AM,22-07-23,22.1,23,0.32,0.54,0.41,1.69,3.56,4.41,0.89,3.57,3.79,0.65,9.58,15.67,1.61,4.47,53.04,1.32,69.04,,,,,
5:12:09 AM,22-07-23,22.1,23,0.32,0.54,0.51,1.64,3.35,3.72,0.87,3.82,3.65,0.65,9.75,17,1.62,4.34,53.59,1.33,68.01,,,,,
5:12:10 AM,22-07-23,22.1,23,0.32,0.54,0.4,1.7,3.58,3.69,0.92,3.83,4.78,0.63,8.63,15.97,1.59,4.44,54.61,1.34,66.18,,,,,
5:12:10 AM,22-07-23,22.1,23,0.32,0.54,0.42,1.71,3.55,3.99,0.89,3.71,3.72,0.66,9.66,17.1,1.6,4.33,53.4,1.31,68.35,,,,,
5:12:11 AM,22-07-23,22.1,23,0.32,0.55,0.43,1.7,3.52,3.89,0.89,3.75,3.27,0.65,10.24,16.89,1.62,4.35,53.22,1.3,68.7,,,,,
5:12:12 AM,22-07-23,22.2,23,0.32,0.54,0.4,1.72,3.6,4.26,0.89,3.61,2.86,0.65,10.87,17.64,1.65,4.28,53.13,1.35,68.87,,,,,
5:12:12 AM,22-07-23,22.2,23,0.32,0.55,0.52,1.68,3.33,4.16,0.88,3.65,3.58,0.66,9.83,16.89,1.62,4.35,53.68,1.3,67.84,,,,,
5:12:13 AM,22-07-23,22.2,23,0.32,0.54,0.4,1.66,3.6,4.19,0.87,3.64,3.72,0.65,9.66,16.17,1.63,4.42,53.59,1.31,68.01,,,,,
5:12:13 AM,22-07-23,22.2,23,0.32,0.55,0.42,1.7,3.55,4.48,0.83,3.54,3.86,0.65,9.5,16.17,1.59,4.42,52.03,1.33,70.99,,,,,
5:12:14 AM,22-07-23,22.2,23,0.32,0.54,0.54,1.69,3.3,4.94,0.89,3.4,3.58,0.66,9.83,16.79,1.62,4.36,52.49,1.32,70.1,,,,,
5:12:14 AM,22-07-23,22.2,23,0.32,0.55,0.41,1.7,3.56,4.48,0.93,3.54,3.21,0.84,10.33,17,1.61,4.34,53.59,1.34,68.01,,,,,
5:12:15 AM,22-07-23,22.2,23,0.32,0.54,0.4,1.72,3.58,4.67,0.88,3.48,3.72,0.64,9.66,15.18,1.64,4.52,53.59,1.4,68.01,,,,,
5:12:15 AM,22-07-23,22.2,23,0.32,0.54,0.42,1.73,3.53,5.3,0.89,3.31,3.76,0.64,9.62,19.11,1.64,4.16,53.04,1.33,69.04,,,,,
5:12:16 AM,22-07-23,22.2,23,0.32,0.54,0.38,1.72,3.64,4.19,0.79,3.64,3.65,0.63,9.75,17.32,1.6,4.31,53.68,1.22,67.84,,,,,
5:12:16 AM,22-07-23,22.2,23,0.32,0.54,0.42,1.69,3.55,4.19,0.9,3.64,4.4,0.63,8.95,15.77,1.59,4.46,55.35,1.35,64.89,,,,,
5:12:17 AM,22-07-23,22.2,23,0.32,0.54,0.41,1.69,3.55,4.52,0.88,3.53,4.09,0.66,9.26,17.21,1.58,4.32,54.51,1.31,66.34,,,,,
5:12:17 AM,22-07-23,22.2,23,0.32,0.54,0.39,1.71,3.61,3.6,0.9,3.87,4.36,0.64,8.99,17.42,1.6,4.3,54.51,1.31,66.34,,,,,
5:12:18 AM,22-07-23,22.2,23,0.32,0.54,0.44,1.68,3.49,4.9,0.87,3.42,3.54,0.63,9.87,17.21,1.58,4.32,54.88,1.29,65.69,,,,,
5:12:18 AM,22-07-23,22.2,23,0.32,0.54,0.43,1.58,3.52,3.82,0.87,3.78,4.17,0.63,9.18,17.53,1.62,4.29,53.13,1.32,68.87,,,,,
5:12:19 AM,22-07-23,22.2,23,0.32,0.55,0.42,1.7,3.53,5.78,0.81,3.2,3.98,0.63,9.37,15.47,1.62,4.49,53.59,1.32,68.01,,,,,
5:12:19 AM,22-07-23,22.2,23,0.32,0.54,0.42,1.73,3.55,4.48,0.89,3.54,3.65,0.59,9.75,16.07,1.64,4.43,52.85,1.38,69.39,,,,,
5:12:20 AM,22-07-23,22.2,23,0.32,0.54,0.42,1.73,3.55,4.33,0.88,3.59,3.58,0.66,9.83,16.89,1.6,4.35,53.68,1.4,67.84,,,,,
5:12:21 AM,22-07-23,22.2,23,0.32,0.54,0.43,1.7,3.52,3.92,0.87,3.74,3.79,0.65,9.58,17.42,1.62,4.3,52.67,1.32,69.74,,,,,
5:12:21 AM,22-07-23,22.2,23,0.32,0.54,0.43,1.69,3.51,5.39,0.9,3.29,3.65,0.62,9.75,18.77,1.64,4.19,53.5,1.29,68.18,,,,,
5:12:22 AM,22-07-23,22.2,23,0.32,0.54,0.51,1.71,3.35,4.74,0.93,3.46,2.54,0.65,11.47,18.54,1.61,4.2,52.76,1.33,69.57,,,,,
5:12:22 AM,22-07-23,22.3,23,0.32,0.55,0.42,1.74,3.53,4.33,1,3.59,4.09,0.67,9.26,15.77,1.56,4.46,53.5,1.44,68.18,,,,,
5:12:23 AM,22-07-23,22.3,23,0.32,0.55,0.38,1.67,3.65,4.3,0.89,3.6,3.24,0.64,10.28,16.17,1.58,4.42,53.31,1.32,68.52,,,,,
5:12:23 AM,22-07-23,22.3,23,0.32,0.54,0.43,1.71,3.52,4.67,0.78,3.48,3.54,0.57,9.87,16.58,1.62,4.38,53.4,1.26,68.35,,,,,
5:12:24 AM,22-07-23,22.3,23,0.32,0.54,0.37,1.59,3.67,3.92,0.87,3.74,3.58,0.63,9.83,17.53,1.57,4.29,53.4,1.29,68.35,,,,,
5:12:24 AM,22-07-23,22.3,23,0.32,0.54,0.4,1.72,3.58,3.89,0.88,3.75,5.44,0.59,8.14,16.89,1.72,4.35,53.5,1.25,68.18,,,,,
5:12:25 AM,22-07-23,22.3,23,0.32,0.54,0.4,1.68,3.59,4.33,0.8,3.59,3.76,0.65,9.62,17.1,1.63,4.33,56.28,1.28,63.33,,,,,
5:12:25 AM,22-07-23,22.3,23,0.32,0.55,0.41,1.72,3.57,4.23,0.92,3.63,3.86,0.63,9.5,17.86,1.64,4.26,53.87,1.25,67.5,,,,,
5:12:26 AM,22-07-23,22.3,23,0.32,0.55,0.4,1.65,3.58,4.26,0.94,3.61,3.72,0.49,9.66,17.42,1.63,4.3,52.76,1.33,69.57,,,,,
5:12:26 AM,22-07-23,22.3,23,0.32,0.54,0.41,1.71,3.57,3.95,0.87,3.73,3.83,0.66,9.54,17.1,1.61,4.33,53.4,1.29,68.35,,,,,
5:12:27 AM,22-07-23,22.3,23,0.32,0.54,0.41,1.68,3.56,4.02,0.9,3.7,3.68,0.68,9.7,15.97,1.63,4.44,53.5,1.32,68.18,,,,,
5:12:27 AM,22-07-23,22.3,23,0.32,0.54,0.43,1.69,3.52,4.33,0.9,3.59,3.27,0.64,10.24,16.68,1.63,4.37,53.5,1.35,68.18,,,,,
5:12:28 AM,22-07-23,22.3,23,0.32,0.54,0.41,1.71,3.55,4.3,0.89,3.6,3.98,0.68,9.37,17.32,1.63,4.31,54.33,1.34,66.67,,,,,
5:12:28 AM,22-07-23,22.3,23,0.32,0.55,0.41,1.73,3.55,5.47,0.92,3.27,3.05,0.62,10.57,17.42,1.65,4.3,52.85,1.33,69.39,,,,,
5:12:29 AM,22-07-23,22.3,23,0.32,0.55,0.45,1.69,3.47,4.67,0.89,3.48,2.71,0.65,11.14,16.79,1.6,4.36,51.21,1.35,72.65,,,,,
5:12:29 AM,22-07-23,22.3,23,0.32,0.54,0.4,1.68,3.59,4.74,0.87,3.46,3.68,0.63,9.7,16.47,1.62,4.39,53.77,1.35,67.67,,,,,
5:12:30 AM,22-07-23,22.3,23,0.32,0.54,0.49,1.69,3.4,5.6,0.89,3.24,4.01,0.65,9.33,17.32,1.62,4.31,53.04,1.34,69.04,,,,,
5:12:31 AM,22-07-23,22.3,23,0.32,0.55,0.44,1.71,3.5,5.35,0.89,3.3,2.86,0.65,10.87,19.23,1.59,4.15,53.77,1.34,67.67,,,,,
5:12:31 AM,22-07-23,22.3,23,0.32,0.54,0.43,1.74,3.52,4.59,0.91,3.51,3.58,0.6,9.83,16.07,1.6,4.43,53.68,1.34,67.84,,,,,
5:12:32 AM,22-07-23,22.3,23,0.32,0.54,0.42,1.71,3.55,4.33,0.92,3.59,3.58,0.64,9.83,17,1.61,4.34,53.68,1.32,67.84,,,,,
