 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,,,,,
5:05:29 AM,22-07-23,22.1,21,0.2,0.54,0.42,1.68,3.54,4.59,0.89,3.51,2.94,0.64,10.75,16.7,1.63,4.36,52.66,1.32,69.76,,,,,
5:05:29 AM,22-07-23,22.1,21,0.2,0.54,0.4,1.68,3.59,4.15,0.87,3.65,3.87,0.62,9.49,16.39,1.64,4.39,52.66,1.29,69.76,,,,,
5:05:30 AM,22-07-23,22.1,21,0.2,0.54,0.4,1.71,3.6,3.78,0.87,3.79,3.51,0.64,9.91,16.09,1.63,4.42,52.3,1.34,70.47,,,,,
5:05:31 AM,22-07-23,22.1,21,0.2,0.55,0.44,1.66,3.51,5.38,0.89,3.29,3.76,0.66,9.61,15.69,1.63,4.46,52.84,1.3,69.41,,,,,
5:05:31 AM,22-07-23,22.1,21,0.2,0.54,0.39,1.67,3.62,4.66,0.88,3.49,3.38,0.63,10.09,15.99,1.6,4.43,53.48,1.33,68.21,,,,,
5:05:32 AM,22-07-23,22.1,21,0.2,0.54,0.42,1.62,3.54,4.85,0.87,3.43,2.62,0.64,11.32,17.33,1.61,4.31,51.57,1.33,71.91,,,,,
5:05:32 AM,22-07-23,22.1,21,0.2,0.54,0.4,1.68,3.58,4.36,0.9,3.58,3.03,0.62,10.6,15.89,1.65,4.44,51.66,1.24,71.73,,,,,
5:05:33 AM,22-07-23,22.1,21,0.2,0.54,0.39,1.68,3.62,4.22,0.89,3.63,3.15,0.64,10.41,15.31,1.62,4.5,52.11,1.35,70.82,,,,,
5:05:33 AM,22-07-23,22.1,21,0.2,0.54,0.4,1.66,3.59,4.19,0.84,3.64,3.65,0.66,9.74,16.8,1.66,4.35,52.75,1.48,69.59,,,,,
5:05:34 AM,22-07-23,22.1,21,0.2,0.54,0.41,1.68,3.56,4.85,0.89,3.43,3.31,0.64,10.18,17.33,1.63,4.31,51.84,1.32,71.36,,,,,
5:05:34 AM,22-07-23,22,21,0.2,0.55,0.43,1.66,3.52,4.05,0.87,3.69,3.48,0.59,9.95,17.44,1.64,4.3,51.84,1.3,71.36,,,,,
5:05:35 AM,22-07-23,22,21,0.2,0.54,0.41,1.67,3.56,4.36,0.92,3.58,3.69,0.62,9.7,17.87,1.63,4.26,51.84,1.3,71.36,,,,,
5:05:35 AM,22-07-23,22,21,0.2,0.54,0.44,1.68,3.51,3.53,0.89,3.9,3.48,0.65,9.95,15.79,1.63,4.45,52.57,1.32,69.94,,,,,
5:05:36 AM,22-07-23,22,21,0.2,0.55,0.42,1.66,3.54,4.4,0.9,3.57,3.45,0.63,10,16.49,1.66,4.38,52.21,1.31,70.65,,,,,
5:05:36 AM,22-07-23,22.1,21,0.2,0.54,0.38,1.62,3.66,4.4,0.88,3.57,3.55,0.63,9.87,19,1.65,4.17,52.75,1.3,69.59,,,,,
5:05:37 AM,22-07-23,22.1,21,0.2,0.54,0.39,1.68,3.61,4.51,0.89,3.53,3.18,0.65,10.36,16.8,1.64,4.35,51.39,1.3,72.28,,,,,
5:05:37 AM,22-07-23,22.1,21,0.2,0.54,0.42,1.7,3.54,4.51,0.89,3.53,3.38,0.64,10.09,17.44,1.64,4.3,52.57,1.33,69.94,,,,,
5:05:38 AM,22-07-23,22.1,21,0.2,0.55,0.41,1.61,3.57,4.22,0.86,3.63,3.25,0.66,10.27,16.29,1.61,4.4,52.84,1.35,69.41,,,,,
5:05:38 AM,22-07-23,22.1,21,0.2,0.54,0.42,1.67,3.54,5.13,0.91,3.35,2.67,0.6,11.21,15.99,1.68,4.43,54.31,1.31,66.71,,,,,
5:05:39 AM,22-07-23,22.1,21,0.2,0.54,0.36,1.67,3.7,4.74,0.87,3.46,3.62,0.65,9.78,15.11,1.67,4.52,53.57,1.33,68.04,,,,,
5:05:40 AM,22-07-23,22.1,21,0.2,0.55,0.44,1.67,3.5,4.19,0.92,3.64,3.18,0.64,10.36,16.8,1.6,4.35,51.3,1.32,72.46,,,,,
5:05:40 AM,22-07-23,22.1,21,0.2,0.55,0.42,1.68,3.54,4.05,0.88,3.69,3.65,0.56,9.74,17.33,1.64,4.31,51.48,1.32,72.1,,,,,
5:05:41 AM,22-07-23,22.1,21,0.2,0.55,0.42,1.67,3.55,4.44,0.89,3.56,3.09,0.65,10.5,16.7,1.62,4.36,51.93,1.34,71.18,,,,,
5:05:41 AM,22-07-23,22.1,21,0.2,0.55,0.41,1.64,3.56,4.26,0.82,3.62,3.48,0.61,9.95,17.12,1.64,4.33,51.93,1.29,71.18,,,,,
5:05:42 AM,22-07-23,22.1,21,0.2,0.55,0.43,1.66,3.51,4.08,0.87,3.68,3.09,0.65,10.5,17.12,1.62,4.33,52.84,1.29,69.41,,,,,
5:05:42 AM,22-07-23,22.1,21,0.2,0.54,0.41,1.66,3.56,4.44,0.78,3.56,3.55,0.64,9.87,15.4,1.63,4.49,54.4,1.31,66.54,,,,,
5:05:43 AM,22-07-23,22.1,21,0.2,0.54,0.37,1.69,3.68,4.36,0.97,3.58,3.65,0.7,9.74,15.4,1.63,4.49,52.57,1.32,69.94,,,,,
5:05:43 AM,22-07-23,22.1,21,0.2,0.54,0.45,1.64,3.48,4.36,0.94,3.58,3.31,0.61,10.18,16.49,1.64,4.38,51.21,1.28,72.65,,,,,
5:05:44 AM,22-07-23,22.1,21,0.2,0.54,0.48,1.68,3.4,4.19,0.89,3.64,3.58,0.65,9.82,17.22,1.62,4.32,51.84,1.32,71.36,,,,,
5:05:44 AM,22-07-23,22.1,21,0.2,0.55,0.44,1.62,3.5,4.33,0.86,3.59,3.51,0.59,9.91,15.79,1.64,4.45,53.39,1.32,68.38,,,,,
5:05:45 AM,22-07-23,22.1,21,0.2,0.54,0.42,1.68,3.54,4.4,0.89,3.57,3.12,0.65,10.45,16.91,1.62,4.34,52.84,1.32,69.41,,,,,
5:05:45 AM,22-07-23,22.1,21,0.2,0.54,0.42,1.7,3.55,4.36,1.04,3.58,3.41,0.84,10.04,17.33,1.63,4.31,53.3,1.32,68.55,,,,,
5:05:46 AM,22-07-23,22.1,21,0.2,0.54,0.41,1.64,3.57,4.12,0.88,3.66,3.76,0.63,9.61,17.22,1.65,4.32,52.39,1.31,70.29,,,,,
5:05:46 AM,22-07-23,22.1,21,0.2,0.54,0.4,1.62,3.59,4.36,0.82,3.58,2.45,0.63,11.66,17.12,1.59,4.33,52.3,1.27,70.47,,,,,
5:05:47 AM,22-07-23,22,21,0.2,0.54,0.41,1.72,3.56,4.59,0.89,3.51,3.41,0.82,10.04,16.7,1.6,4.36,52.48,1.32,70.11,,,,,
5:05:47 AM,22-07-23,22,21,0.2,0.54,0.42,1.66,3.54,3.91,0.88,3.74,3.58,0.64,9.82,16.7,1.63,4.36,52.39,1.31,70.29,,,,,
5:05:48 AM,22-07-23,22,21,0.2,0.54,0.41,1.61,3.56,4.59,0.87,3.51,3.18,0.59,10.36,14.55,1.63,4.58,52.84,1.27,69.41,,,,,
5:05:48 AM,22-07-23,22,21,0.2,0.55,0.39,1.66,3.62,4.36,0.83,3.58,3.58,0.63,9.82,15.79,1.58,4.45,53.48,1.27,68.21,,,,,
5:05:49 AM,22-07-23,22,21,0.2,0.54,0.4,1.62,3.58,4.08,0.89,3.68,3.28,0.64,10.22,16.29,1.63,4.4,52.57,1.33,69.94,,,,,
5:05:50 AM,22-07-23,22,21,0.2,0.54,0.38,1.7,3.63,4.44,0.86,3.56,3.51,0.59,9.91,17.12,1.63,4.33,52.75,1.29,69.59,,,,,
5:05:50 AM,22-07-23,22,21,0.2,0.55,0.44,1.68,3.5,4.4,0.89,3.57,3.45,0.58,10,16.29,1.63,4.4,52.57,1.3,69.94,,,,,
5:05:51 AM,22-07-23,22,21,0.2,0.54,0.45,1.67,3.48,4.01,0.9,3.7,3.41,0.64,10.04,16.7,1.66,4.36,52.3,1.31,70.47,,,,,
5:05:51 AM,22-07-23,22,21,0.2,0.54,0.43,1.67,3.53,4.51,0.88,3.53,3.55,0.63,9.87,16.39,1.64,4.39,51.48,1.29,72.1,,,,,
5:05:52 AM,22-07-23,22,21,0.2,0.54,0.42,1.67,3.54,4.55,0.89,3.52,3.25,0.65,10.27,17.76,1.62,4.27,51.21,1.31,72.65,,,,,
5:05:52 AM,22-07-23,22,21,0.2,0.54,0.44,1.67,3.5,3.62,0.87,3.86,3.25,0.64,10.27,16.8,1.63,4.35,52.11,1.31,70.82,,,,,
5:05:53 AM,22-07-23,22,21,0.2,0.54,0.42,1.68,3.54,4.47,0.9,3.54,4.09,0.66,9.26,16.6,1.6,4.37,52.48,1.32,70.11,,,,,
5:05:53 AM,22-07-23,22,21,0.2,0.54,0.42,1.69,3.54,4.51,0.89,3.53,3.38,0.64,10.09,15.4,1.63,4.49,51.75,1.31,71.55,,,,,
5:05:54 AM,22-07-23,22,21,0.2,0.54,0.39,1.72,3.61,4.26,1,3.62,3.28,0.74,10.22,18.09,1.63,4.24,52.48,1.32,70.11,,,,,
5:05:54 AM,22-07-23,22,21,0.2,0.54,0.36,1.67,3.7,4.29,0.89,3.6,4.32,0.64,9.03,16.49,1.61,4.38,51.75,1.3,71.55,,,,,
5:05:55 AM,22-07-23,22,21,0.2,0.54,0.42,1.68,3.54,3.68,0.86,3.83,3.58,0.58,9.82,16.91,1.63,4.34,51.75,1.32,71.55,,,,,
5:05:55 AM,22-07-23,22,21,0.2,0.54,0.4,1.68,3.59,4.4,0.91,3.57,3.58,0.63,9.82,17.01,1.62,4.34,53.21,1.31,68.72,,,,,
5:05:56 AM,22-07-23,22,21,0.2,0.54,0.39,1.64,3.61,4.47,0.74,3.54,3.51,0.64,9.91,16.8,1.62,4.35,55.04,1.3,65.41,,,,,
5:05:56 AM,22-07-23,22,21,0.2,0.54,0.41,1.68,3.56,3.91,0.87,3.74,3.35,0.65,10.13,13.15,1.62,4.76,52.3,1.28,70.47,,,,,
5:05:57 AM,22-07-23,22,21,0.2,0.54,0.45,1.69,3.48,4.33,0.93,3.59,3.51,0.7,9.91,15.99,1.62,4.43,52.66,1.31,69.76,,,,,
5:05:57 AM,22-07-23,22,21,0.2,0.54,0.41,1.67,3.56,3.59,0.92,3.87,3.18,0.64,10.36,13.92,1.63,4.66,52.39,1.3,70.29,,,,,
5:05:58 AM,22-07-23,22,21,0.2,0.54,0.33,1.69,3.81,4.44,0.93,3.56,2.88,0.64,10.85,16.6,1.55,4.37,52.66,1.32,69.76,,,,,
5:05:59 AM,22-07-23,22,21,0.2,0.55,0.45,1.67,3.47,4.33,0.87,3.59,2.85,0.64,10.9,15.99,1.62,4.43,53.02,1.33,69.06,,,,,
5:05:59 AM,22-07-23,22,21,0.2,0.54,0.42,1.77,3.55,4.26,0.89,3.62,3.15,0.65,10.41,15.89,1.62,4.44,52.02,1.3,71,,,,,
5:06:00 AM,22-07-23,22,21,0.2,0.54,0.43,1.67,3.53,4.7,0.87,3.47,2.76,0.65,11.05,16.29,1.62,4.4,54.03,1.28,67.2,,,,,
5:06:00 AM,22-07-23,22,21,0.2,0.54,0.42,1.71,3.55,3.81,0.9,3.78,3.25,0.64,10.27,16.6,1.61,4.37,51.57,1.32,71.91,,,,,
5:06:01 AM,22-07-23,22,21,0.2,0.54,0.42,1.67,3.54,4.44,0.88,3.56,3.09,0.64,10.5,15.79,1.63,4.45,52.39,1.27,70.29,,,,,
5:06:02 AM,22-07-23,22,21,0.2,0.54,0.42,1.68,3.55,4.08,0.84,3.68,3.58,0.66,9.82,17.12,1.63,4.33,53.12,1.31,68.89,,,,,
5:06:02 AM,22-07-23,22,21,0.2,0.55,0.36,1.66,3.7,4.26,0.87,3.62,4.16,0.65,9.18,16.49,1.64,4.38,51.21,1.31,72.65,,,,,
5:06:02 AM,22-07-23,22,21,0.2,0.55,0.43,1.67,3.53,4.4,0.87,3.57,3.94,0.65,9.41,19,1.62,4.17,52.11,1.29,70.82,,,,,
5:06:03 AM,22-07-23,22,21,0.2,0.54,0.4,1.66,3.59,4.22,0.85,3.63,3.28,0.64,10.22,17.98,1.65,4.25,53.02,1.25,69.06,,,,,
5:06:03 AM,22-07-23,22,21,0.2,0.55,0.42,1.77,3.54,4.33,0.89,3.59,3.65,0.65,9.74,16.91,1.63,4.34,52.3,1.31,70.47,,,,,
5:06:04 AM,22-07-23,22,21,0.2,0.54,0.4,1.7,3.59,4.05,0.88,3.69,3.35,0.65,10.13,13.57,1.62,4.7,51.39,1.3,72.28,,,,,
5:06:04 AM,22-07-23,22,21,0.2,0.55,0.4,1.68,3.58,4.44,0.9,3.56,3.69,0.65,9.7,16.6,1.68,4.37,52.02,1.36,71,,,,,
5:06:05 AM,22-07-23,22,21,0.2,0.54,0.43,1.67,3.53,4.81,0.92,3.44,3.87,0.64,9.49,17.01,1.63,4.34,51.66,1.3,71.73,,,,,
5:06:05 AM,22-07-23,22,21,0.2,0.54,0.4,1.65,3.59,4.08,0.91,3.68,3.72,0.63,9.66,16.29,1.61,4.4,53.76,1.31,67.7,,,,,
5:06:06 AM,22-07-23,22,21,0.2,0.54,0.41,1.66,3.58,4.22,0.89,3.63,3.22,0.64,10.31,15.11,1.63,4.52,52.3,1.31,70.47,,,,,
5:06:06 AM,22-07-23,22,21,0.2,0.54,0.37,1.67,3.67,4.12,0.87,3.66,3.41,0.65,10.04,16.19,1.64,4.41,53.48,1.33,68.21,,,,,
5:06:07 AM,22-07-23,22,21,0.2,0.54,0.42,1.67,3.55,4.47,0.89,3.54,4.6,0.64,8.78,16.7,1.61,4.36,51.39,1.31,72.28,,,,,
5:06:07 AM,22-07-23,22,21,0.2,0.54,0.44,1.72,3.51,4.33,0.88,3.59,3.41,0.78,10.04,16.29,1.64,4.4,52.11,1.31,70.82,,,,,
5:06:08 AM,22-07-23,22,21,0.2,0.54,0.43,1.65,3.51,3.85,0.87,3.77,2.85,0.64,10.9,16.7,1.61,4.36,52.3,1.33,70.47,,,,,
5:06:09 AM,22-07-23,22,21,0.2,0.54,0.38,1.67,3.66,4.36,0.78,3.58,3.51,0.65,9.91,15.99,1.63,4.43,52.02,1.28,71,,,,,
5:06:09 AM,22-07-23,22,21,0.2,0.54,0.41,1.63,3.58,3.98,1.01,3.72,3.31,0.62,10.18,16.09,1.61,4.42,52.3,1.32,70.47,,,,,
5:06:10 AM,22-07-23,22,21,0.2,0.54,0.4,1.66,3.58,4.22,0.9,3.63,3.48,0.62,9.95,16.8,1.62,4.35,52.39,1.31,70.29,,,,,
5:06:10 AM,22-07-23,22,21,0.2,0.54,0.37,1.68,3.66,4.44,0.8,3.56,2.5,0.63,11.54,15.69,1.64,4.46,52.21,1.27,70.65,,,,,
5:06:11 AM,22-07-23,22,21,0.2,0.54,0.41,1.67,3.56,4.08,0.87,3.68,3.79,0.65,9.57,18.43,1.61,4.21,52.39,1.27,70.29,,,,,
5:06:11 AM,22-07-23,22,21,0.2,0.54,0.38,1.63,3.66,4.36,0.89,3.58,3.79,0.59,9.57,16.6,1.64,4.37,52.57,1.38,69.94,,,,,
5:06:12 AM,22-07-23,22,21,0.2,0.54,0.42,1.67,3.54,4.97,0.89,3.4,3.09,0.64,10.5,17.12,1.63,4.33,51.12,1.31,72.84,,,,,
5:06:12 AM,22-07-23,21.9,21,0.2,0.54,0.38,1.56,3.63,4.33,0.89,3.59,3.25,0.64,10.27,15.69,1.63,4.46,52.39,1.31,70.29,,,,,
5:06:13 AM,22-07-23,21.9,21,0.2,0.55,0.42,1.69,3.54,5.68,0.91,3.22,3.45,0.61,10,15.31,1.63,4.5,52.66,1.27,69.76,,,,,
5:06:13 AM,22-07-23,21.9,21,0.2,0.54,0.38,1.66,3.64,4.51,0.86,3.53,4.2,0.58,9.14,16.29,1.6,4.4,52.48,1.26,70.11,,,,,
5:06:14 AM,22-07-23,21.9,21,0.2,0.54,0.4,1.67,3.6,4.93,0.87,3.41,3.28,0.64,10.22,16.7,1.64,4.36,52.3,1.31,70.47,,,,,
5:06:14 AM,22-07-23,22,21,0.2,0.54,0.44,1.67,3.51,3.68,0.89,3.83,3.58,0.64,9.82,17.12,1.63,4.33,52.3,1.31,70.47,,,,,
5:06:15 AM,22-07-23,22,21,0.2,0.54,0.39,1.75,3.62,4.22,0.88,3.63,3.69,0.63,9.7,15.4,1.63,4.49,50.76,1.3,73.59,,,,,
5:06:15 AM,22-07-23,22,21,0.2,0.54,0.39,1.63,3.62,4.08,0.89,3.68,3.15,0.63,10.41,16.39,1.63,4.39,52.39,1.34,70.29,,,,,
5:06:16 AM,22-07-23,22,21,0.2,0.54,0.4,1.64,3.58,4.12,0.85,3.66,3.58,0.64,9.82,16.49,1.62,4.38,51.12,1.31,72.84,,,,,
5:06:16 AM,22-07-23,22,21,0.2,0.54,0.43,1.65,3.53,4.55,0.82,3.52,3.48,0.64,9.95,16.49,1.63,4.38,52.3,1.31,70.47,,,,,
5:06:17 AM,22-07-23,22,21,0.2,0.54,0.38,1.66,3.66,4.4,0.9,3.57,3.38,0.63,10.09,16.39,1.64,4.39,51.66,1.33,71.73,,,,,
5:06:18 AM,22-07-23,22,21,0.2,0.54,0.41,1.71,3.58,4.26,0.88,3.62,3.65,0.63,9.74,17.33,1.55,4.31,52.3,1.34,70.47,,,,,
5:06:18 AM,22-07-23,22,21,0.2,0.54,0.35,1.6,3.73,5.01,0.89,3.38,4.13,0.65,9.22,17.98,1.62,4.25,52.84,1.3,69.41,,,,,
5:06:19 AM,22-07-23,21.9,21,0.2,0.54,0.41,1.67,3.58,3.78,0.83,3.79,4.56,0.63,8.82,16.19,1.64,4.41,51.3,1.32,72.46,,,,,
5:06:19 AM,22-07-23,21.9,21,0.2,0.55,0.41,1.66,3.58,4.15,0.9,3.65,3.48,0.62,9.95,16.7,1.66,4.36,51.84,1.27,71.36,,,,,
5:06:20 AM,22-07-23,21.9,21,0.2,0.54,0.44,1.67,3.51,4.59,0.87,3.51,3.94,0.59,9.41,16.29,1.66,4.4,51.57,1.32,71.91,,,,,
5:06:20 AM,22-07-23,21.9,21,0.2,0.54,0.42,1.68,3.55,3.75,0.89,3.81,3.38,0.64,10.09,15.11,1.62,4.52,51.21,1.33,72.65,,,,,
5:06:21 AM,22-07-23,21.9,21,0.2,0.54,0.42,1.7,3.54,3.62,0.94,3.86,3.12,0.59,10.45,14.46,1.62,4.6,52.57,1.3,69.94,,,,,
5:06:21 AM,22-07-23,21.9,21,0.2,0.54,0.42,1.69,3.54,4.26,0.91,3.62,3.48,0.63,9.95,16.91,1.61,4.34,52.02,1.31,71,,,,,
5:06:22 AM,22-07-23,21.9,21,0.2,0.54,0.46,1.67,3.45,3.75,0.89,3.81,3.45,0.64,10,16.6,1.63,4.37,50.76,1.31,73.59,,,,,
5:06:22 AM,22-07-23,21.9,21,0.2,0.54,0.41,1.67,3.56,4.62,0.89,3.5,3.41,0.65,10.04,18.77,1.63,4.18,50.94,1.31,73.21,,,,,
5:06:23 AM,22-07-23,21.9,21,0.2,0.54,0.38,1.68,3.66,4.51,0.83,3.53,3.83,0.59,9.53,16.29,1.61,4.4,51.93,1.29,71.18,,,,,
5:06:23 AM,22-07-23,21.9,21,0.2,0.54,0.43,1.67,3.51,5.55,0.9,3.25,2.76,0.64,11.05,17.22,1.63,4.32,54.12,1.3,67.04,,,,,
5:06:24 AM,22-07-23,21.9,21,0.2,0.54,0.41,1.68,3.58,4.26,0.89,3.62,3.41,0.65,10.04,17.12,1.63,4.33,51.66,1.31,71.73,,,,,
5:06:24 AM,22-07-23,21.9,21,0.2,0.54,0.32,1.67,3.82,4.47,1.05,3.54,3.48,0.62,9.95,16.29,1.63,4.4,51.66,1.31,71.73,,,,,
5:06:25 AM,22-07-23,21.9,21,0.2,0.54,0.47,1.67,3.42,3.95,0.81,3.73,2.94,0.66,10.75,16.39,1.62,4.39,52.57,1.31,69.94,,,,,
5:06:25 AM,22-07-23,21.9,21,0.2,0.54,0.41,1.58,3.56,4.19,0.79,3.64,3.31,0.66,10.18,14.01,1.58,4.65,53.39,1.3,68.38,,,,,
5:06:26 AM,22-07-23,21.9,21,0.2,0.54,0.39,1.67,3.62,4.26,0.89,3.62,3.31,0.64,10.18,14.93,1.63,4.54,52.39,1.31,70.29,,,,,
5:06:26 AM,22-07-23,21.9,21,0.2,0.54,0.4,1.67,3.58,4.26,0.89,3.62,2.94,0.64,10.75,17.65,1.63,4.28,52.3,1.31,70.47,,,,,
5:06:27 AM,22-07-23,21.9,21,0.2,0.54,0.42,1.69,3.55,4.59,0.9,3.51,3.03,0.62,10.6,16.7,1.63,4.36,52.39,1.3,70.29,,,,,
5:06:28 AM,22-07-23,21.9,21,0.2,0.54,0.42,1.65,3.54,3.91,0.87,3.74,3.65,0.63,9.74,16.6,1.67,4.37,52.48,1.31,70.11,,,,,
5:06:28 AM,22-07-23,21.9,21,0.2,0.54,0.4,1.66,3.58,4.78,0.87,3.45,3.03,0.63,10.6,15.89,1.65,4.44,54.49,1.31,66.38,,,,,
5:06:29 AM,22-07-23,21.9,21,0.2,0.54,0.39,1.69,3.61,4.22,0.9,3.63,3.41,0.64,10.04,16.8,1.62,4.35,52.39,1.31,70.29,,,,,
5:06:29 AM,22-07-23,21.8,21,0.2,0.55,0.42,1.77,3.54,4.26,0.88,3.62,3.41,0.87,10.04,16.39,1.61,4.39,51.75,1.25,71.55,,,,,
5:06:30 AM,22-07-23,21.8,21,0.2,0.54,0.49,1.67,3.39,3.88,0.89,3.75,3.55,0.65,9.87,16.49,1.65,4.38,51.93,1.33,71.18,,,,,
5:06:30 AM,22-07-23,21.8,21,0.2,0.55,0.42,1.66,3.55,4.4,0.88,3.57,3.41,0.62,10.04,16.29,1.64,4.4,52.3,1.3,70.47,,,,,
5:06:31 AM,22-07-23,21.8,21,0.2,0.54,0.41,1.67,3.56,3.91,0.86,3.74,3.09,0.56,10.5,15.4,1.63,4.49,52.84,1.3,69.41,,,,,
5:06:31 AM,22-07-23,21.8,21,0.2,0.54,0.38,1.65,3.65,4.51,0.83,3.53,3.48,0.63,9.95,17.65,1.6,4.28,52.02,1.27,71,,,,,
5:06:32 AM,22-07-23,21.8,21,0.2,0.55,0.43,1.63,3.52,4.22,0.85,3.63,3.51,0.65,9.91,15.31,1.62,4.5,55.04,1.3,65.41,,,,,
5:06:32 AM,22-07-23,21.8,21,0.2,0.54,0.44,1.68,3.51,4.29,0.91,3.6,3.41,0.59,10.04,15.69,1.63,4.46,52.75,1.31,69.59,,,,,
5:06:33 AM,22-07-23,21.8,21,0.2,0.54,0.47,1.67,3.43,4.15,0.89,3.65,3.69,0.64,9.7,16.91,1.63,4.34,52.48,1.31,70.11,,,,,
5:06:33 AM,22-07-23,21.9,21,0.2,0.55,0.42,1.68,3.54,4.29,0.89,3.6,3.31,0.67,10.18,16.6,1.62,4.37,53.39,1.31,68.38,,,,,
5:06:34 AM,22-07-23,21.9,21,0.2,0.54,0.41,1.67,3.57,4.15,0.89,3.65,2.88,0.64,10.85,16.49,1.62,4.38,51.66,1.31,71.73,,,,,
5:06:34 AM,22-07-23,21.9,21,0.2,0.54,0.42,1.67,3.55,5.38,0.9,3.29,3,0.64,10.65,16.6,1.63,4.37,51.93,1.32,71.18,,,,,
5:06:35 AM,22-07-23,21.9,21,0.2,0.54,0.43,1.62,3.51,4.19,0.87,3.64,3.45,0.65,10,15.31,1.63,4.5,54.31,1.32,66.71,,,,,
5:06:35 AM,22-07-23,21.9,21,0.2,0.54,0.4,1.67,3.59,4.26,0.87,3.62,3.31,0.66,10.18,16.91,1.56,4.34,51.3,1.38,72.46,,,,,
5:06:36 AM,22-07-23,21.9,21,0.2,0.55,0.41,1.67,3.56,4.29,0.89,3.6,3.06,0.65,10.55,16.7,1.62,4.36,53.57,1.3,68.04,,,,,
5:06:37 AM,22-07-23,21.9,21,0.2,0.55,0.38,1.67,3.66,4.26,0.87,3.62,3.38,0.65,10.09,16.19,1.62,4.41,52.66,1.33,69.76,,,,,
5:06:37 AM,22-07-23,21.9,21,0.2,0.54,0.38,1.66,3.64,3.35,0.87,3.99,2.56,0.63,11.43,16.09,1.65,4.42,51.3,1.31,72.46,,,,,
5:06:38 AM,22-07-23,21.8,21,0.2,0.55,0.41,1.67,3.57,3.95,0.82,3.73,4.28,0.58,9.07,16.6,1.63,4.37,51.21,1.28,72.65,,,,,
5:06:38 AM,22-07-23,21.8,21,0.2,0.54,0.41,1.66,3.57,4.89,0.9,3.42,3.25,0.62,10.27,17.33,1.64,4.31,52.75,1.33,69.59,,,,,
5:06:39 AM,22-07-23,21.8,21,0.2,0.54,0.46,1.66,3.45,4.26,0.89,3.62,3.03,0.64,10.6,17.33,1.61,4.31,53.21,1.31,68.72,,,,,
