 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,,,,,
5:19:02 AM,22-07-23,24.3,22,0.54,0.54,0.4,1.78,3.6,4.81,0.94,3.44,3.33,0.71,10.16,16.55,1.63,4.38,53.12,1.34,68.88,,,,,
5:19:03 AM,22-07-23,24.3,22,0.54,0.54,0.38,1.84,3.65,4.45,0.87,3.55,3.26,0.66,10.25,15.66,1.64,4.47,53.57,1.39,68.05,,,,,
5:19:03 AM,22-07-23,24.3,22,0.54,0.55,0.36,1.82,3.69,3.97,0.87,3.72,3.79,0.67,9.58,16.45,1.64,4.39,52.68,1.36,69.72,,,,,
5:19:04 AM,22-07-23,24.3,22,0.54,0.54,0.36,1.83,3.69,4.01,0.94,3.71,4.57,0.63,8.8,15.95,1.63,4.44,52.5,1.38,70.07,,,,,
5:19:04 AM,22-07-23,24.3,22,0.54,0.54,0.32,1.82,3.83,4.52,0.86,3.53,3.45,0.67,9.99,15.76,1.65,4.46,52.5,1.34,70.07,,,,,
5:19:05 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.86,3.61,4.41,0.92,3.56,3.02,0.68,10.62,16.55,1.63,4.38,52.94,1.53,69.22,,,,,
5:19:05 AM,22-07-23,24.4,22,0.54,0.54,0.4,1.76,3.59,4.55,0.95,3.52,4.82,0.67,8.6,16.05,1.64,4.43,52.32,1.38,70.41,,,,,
5:19:06 AM,22-07-23,24.4,22,0.54,0.54,0.34,1.83,3.76,3.91,0.95,3.74,3.62,0.7,9.78,15.95,1.64,4.44,52.15,1.36,70.76,,,,,
5:19:06 AM,22-07-23,24.4,22,0.54,0.54,0.36,1.76,3.7,4.38,0.91,3.58,3.59,0.63,9.82,16.25,1.6,4.41,52.06,1.37,70.94,,,,,
5:19:07 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.87,3.61,4.38,1.02,3.58,3.55,0.78,9.86,15.47,1.65,4.49,53.84,1.38,67.55,,,,,
5:19:07 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.82,3.62,3.91,0.94,3.74,4.5,0.67,8.87,15.27,1.65,4.51,52.86,1.38,69.38,,,,,
5:19:08 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.84,3.62,4.38,0.92,3.58,3.2,0.66,10.34,16.05,1.65,4.43,51.97,1.37,71.11,,,,,
5:19:09 AM,22-07-23,24.4,22,0.54,0.54,0.37,1.79,3.66,4.17,0.93,3.65,3.62,0.66,9.78,17.6,1.64,4.28,52.5,1.37,70.07,,,,,
5:19:09 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.81,3.62,4.17,0.92,3.65,3.55,0.64,9.86,16.97,1.66,4.34,52.32,1.33,70.41,,,,,
5:19:10 AM,22-07-23,24.4,22,0.54,0.54,0.37,1.82,3.68,4.45,0.93,3.55,2.96,0.7,10.71,16.66,1.65,4.37,52.77,1.37,69.55,,,,,
5:19:10 AM,22-07-23,24.4,22,0.54,0.54,0.37,1.82,3.66,4.07,0.9,3.68,3.59,0.65,9.82,15.85,1.62,4.45,51.62,1.36,71.82,,,,,
5:19:11 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.87,3.61,4.04,0.97,3.69,3.36,0.73,10.12,16.55,1.64,4.38,53.93,1.38,67.39,,,,,
5:19:11 AM,22-07-23,24.4,22,0.54,0.54,0.35,1.8,3.72,4.04,0.94,3.69,3.79,0.72,9.58,16.05,1.65,4.43,52.68,1.38,69.72,,,,,
5:19:12 AM,22-07-23,24.4,22,0.54,0.55,0.39,1.87,3.62,4.59,1,3.51,3.62,0.67,9.78,16.35,1.65,4.4,51.53,1.31,72,,,,,
5:19:12 AM,22-07-23,24.4,22,0.54,0.55,0.4,1.82,3.58,4.34,0.89,3.59,3.29,0.67,10.2,16.66,1.64,4.37,52.06,1.38,70.94,,,,,
5:19:13 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.84,3.61,3.45,0.94,3.94,4.73,0.66,8.67,16.05,1.66,4.43,52.77,1.38,69.55,,,,,
5:19:13 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.84,3.62,4.41,0.86,3.56,3.2,0.65,10.34,16.55,1.6,4.38,53.3,1.35,68.54,,,,,
5:19:14 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.82,3.61,4.27,0.93,3.61,3.62,0.66,9.78,16.86,1.64,4.35,52.77,1.38,69.55,,,,,
5:19:14 AM,22-07-23,24.4,22,0.54,0.54,0.37,1.85,3.66,5.03,0.87,3.38,3.02,0.62,10.62,15.27,1.69,4.51,53.66,1.33,67.88,,,,,
5:19:15 AM,22-07-23,24.4,22,0.54,0.54,0.37,1.81,3.66,3.42,0.94,3.95,4.86,0.69,8.57,16.25,1.64,4.41,52.15,1.39,70.76,,,,,
5:19:15 AM,22-07-23,24.4,22,0.54,0.54,0.46,1.83,3.45,4.31,0.91,3.6,3.86,0.66,9.5,16.76,1.62,4.36,52.94,1.32,69.22,,,,,
5:19:16 AM,22-07-23,24.4,22,0.54,0.54,0.42,1.82,3.55,4.48,0.93,3.54,3.14,0.6,10.43,16.97,1.64,4.34,53.03,1.37,69.05,,,,,
5:19:16 AM,22-07-23,24.4,22,0.54,0.54,0.32,1.83,3.81,4.48,0.96,3.54,3.39,0.64,10.07,16.35,1.67,4.4,51.7,1.38,71.64,,,,,
5:19:17 AM,22-07-23,24.4,22,0.54,0.54,0.4,1.84,3.59,4.55,0.92,3.52,3.86,0.67,9.5,16.05,1.64,4.43,53.03,1.47,69.05,,,,,
5:19:18 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.86,3.62,3.91,0.93,3.74,3.62,0.65,9.78,14.53,1.65,4.59,52.23,1.38,70.59,,,,,
5:19:18 AM,22-07-23,24.4,22,0.54,0.54,0.39,1.85,3.62,4.52,0.86,3.53,3.2,0.67,10.34,15.47,1.64,4.49,52.32,1.38,70.41,,,,,
5:19:19 AM,22-07-23,24.4,22,0.54,0.54,0.37,1.84,3.68,3.85,0.94,3.77,5.59,0.66,8.04,16.15,1.64,4.42,52.68,1.38,69.72,,,,,
5:19:19 AM,22-07-23,24.4,22,0.54,0.54,0.4,1.85,3.59,4.41,0.93,3.56,3.45,0.67,9.99,15.27,1.65,4.51,52.94,1.38,69.22,,,,,
5:19:20 AM,22-07-23,24.4,22,0.54,0.54,0.4,1.83,3.58,4.04,0.94,3.69,4.04,0.68,9.3,14.26,1.64,4.62,53.39,1.39,68.38,,,,,
5:19:20 AM,22-07-23,24.4,22,0.54,0.54,0.33,1.83,3.79,4.38,0.87,3.58,3.72,0.67,9.66,16.15,1.65,4.42,51.7,1.38,71.64,,,,,
5:19:21 AM,22-07-23,24.4,22,0.54,0.54,0.37,1.82,3.66,3.42,0.95,3.95,3.59,0.67,9.82,15.76,1.64,4.46,52.94,1.38,69.22,,,,,
5:19:21 AM,22-07-23,24.4,22,0.54,0.54,0.4,1.84,3.58,4.2,0.86,3.63,3.29,0.63,10.2,16.86,1.68,4.35,52.06,1.42,70.94,,,,,
5:19:22 AM,22-07-23,24.5,22,0.54,0.54,0.38,1.85,3.63,4.48,1.09,3.54,2.93,0.86,10.76,15.47,1.64,4.49,54.92,1.37,65.63,,,,,
5:19:22 AM,22-07-23,24.5,22,0.54,0.54,0.37,1.85,3.68,4.2,0.95,3.63,4.23,0.66,9.12,16.05,1.64,4.43,52.68,1.38,69.72,,,,,
5:19:23 AM,22-07-23,24.5,22,0.54,0.54,0.37,1.85,3.66,5.31,0.97,3.31,3.76,0.66,9.62,16.55,1.66,4.38,52.94,1.36,69.22,,,,,
5:19:23 AM,22-07-23,24.5,22,0.54,0.54,0.38,1.83,3.64,4.55,0.93,3.52,3.93,0.58,9.42,18.15,1.65,4.24,51.97,1.38,71.11,,,,,
5:19:24 AM,22-07-23,24.5,22,0.54,0.54,0.39,1.84,3.62,4.92,0.93,3.41,3.08,0.66,10.52,16.25,1.64,4.41,53.12,1.38,68.88,,,,,
5:19:24 AM,22-07-23,24.5,22,0.54,0.54,0.45,1.84,3.48,4.41,0.91,3.56,3.86,0.67,9.5,18.26,1.69,4.23,53.3,1.38,68.54,,,,,
5:19:25 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.83,3.59,3.6,0.96,3.87,5.02,0.67,8.44,16.76,1.64,4.36,52.23,1.38,70.59,,,,,
5:19:25 AM,22-07-23,24.5,22,0.54,0.54,0.39,1.82,3.62,4.01,0.91,3.71,3.29,0.66,10.2,15.27,1.65,4.51,54.83,1.38,65.79,,,,,
5:19:26 AM,22-07-23,24.6,22,0.54,0.54,0.39,1.83,3.62,3.69,0.96,3.83,3.97,0.67,9.38,16.45,1.65,4.39,53.39,1.38,68.38,,,,,
5:19:26 AM,22-07-23,24.6,22,0.54,0.54,0.39,1.82,3.62,4.2,0.93,3.63,3.83,0.7,9.54,16.97,1.61,4.34,52.15,1.37,70.76,,,,,
5:19:27 AM,22-07-23,24.6,22,0.54,0.54,0.4,1.85,3.59,4.2,0.93,3.63,3.62,0.67,9.78,15.95,1.64,4.44,53.03,1.4,69.05,,,,,
5:19:28 AM,22-07-23,24.6,22,0.54,0.54,0.39,1.83,3.61,4.17,0.94,3.65,3.76,0.66,9.62,16.76,1.66,4.36,52.94,1.38,69.22,,,,,
5:19:28 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.83,3.56,4.45,0.95,3.55,3.83,0.65,9.54,15.66,1.64,4.47,52.94,1.39,69.22,,,,,
5:19:29 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.87,3.56,4.31,0.96,3.6,3.39,0.78,10.07,17.17,1.66,4.32,53.39,1.39,68.38,,,,,
5:19:29 AM,22-07-23,24.5,22,0.54,0.55,0.4,1.83,3.59,3.91,0.87,3.74,3.9,0.65,9.46,18.48,1.66,4.21,53.39,1.39,68.38,,,,,
5:19:30 AM,22-07-23,24.5,22,0.54,0.54,0.39,1.88,3.61,4.17,0.91,3.65,3.86,0.65,9.5,16.15,1.68,4.42,52.5,1.33,70.07,,,,,
5:19:30 AM,22-07-23,24.6,22,0.54,0.54,0.41,1.86,3.57,4.27,0.93,3.61,3.83,0.67,9.54,16.45,1.68,4.39,52.32,1.4,70.41,,,,,
5:19:31 AM,22-07-23,24.6,22,0.54,0.54,0.4,1.83,3.58,4.2,0.92,3.63,3.59,0.67,9.82,16.45,1.57,4.39,53.39,1.35,68.38,,,,,
5:19:31 AM,22-07-23,24.6,22,0.54,0.54,0.39,1.86,3.62,4.14,0.86,3.66,3.55,0.65,9.86,14.81,1.64,4.56,51.53,1.38,72,,,,,
5:19:32 AM,22-07-23,24.6,22,0.54,0.54,0.4,1.85,3.59,4.52,1.09,3.53,3.11,0.7,10.48,15.27,1.63,4.51,53.39,1.52,68.38,,,,,
5:19:32 AM,22-07-23,24.5,22,0.54,0.54,0.42,1.85,3.53,4.01,0.9,3.71,3.39,0.66,10.07,17.71,1.65,4.27,52.77,1.38,69.55,,,,,
5:19:33 AM,22-07-23,24.5,22,0.54,0.54,0.38,1.84,3.64,3.37,0.92,3.98,4.01,0.63,9.34,16.76,1.65,4.36,52.32,1.38,70.41,,,,,
5:19:33 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.86,3.58,3.88,0.88,3.75,4.04,0.67,9.3,16.35,1.64,4.4,52.77,1.38,69.55,,,,,
5:19:34 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.86,3.59,4.24,0.92,3.62,4.01,0.67,9.34,16.55,1.66,4.38,51.35,1.36,72.36,,,,,
5:19:34 AM,22-07-23,24.5,22,0.54,0.54,0.48,1.84,3.42,4.52,0.92,3.53,3.29,0.65,10.2,15.18,1.71,4.52,52.94,1.39,69.22,,,,,
5:19:35 AM,22-07-23,24.5,22,0.54,0.54,0.39,1.88,3.61,4.45,0.94,3.55,3.62,0.67,9.78,16.35,1.68,4.4,52.68,1.4,69.72,,,,,
5:19:35 AM,22-07-23,24.5,22,0.54,0.54,0.43,1.76,3.51,5.11,0.86,3.36,4.08,0.67,9.27,15.95,1.64,4.44,52.06,1.35,70.94,,,,,
5:19:36 AM,22-07-23,24.5,22,0.54,0.54,0.43,1.87,3.51,4.34,0.94,3.59,3.59,0.67,9.82,17.49,1.65,4.29,54.83,1.4,65.79,,,,,
5:19:37 AM,22-07-23,24.5,22,0.54,0.54,0.42,1.86,3.55,4.04,0.94,3.69,3.59,0.66,9.82,15.66,1.65,4.47,52.32,1.38,70.41,,,,,
5:19:37 AM,22-07-23,24.5,22,0.54,0.54,0.44,1.88,3.5,4.62,0.86,3.5,3.72,0.7,9.66,17.17,1.61,4.32,52.32,1.38,70.41,,,,,
5:19:38 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.87,3.58,4.2,0.93,3.63,3.52,0.74,9.9,14.71,1.64,4.57,55.19,1.4,65.17,,,,,
5:19:38 AM,22-07-23,24.5,22,0.54,0.54,0.34,1.81,3.75,4.07,0.96,3.68,4.08,0.67,9.27,15.95,1.64,4.44,52.86,1.41,69.38,,,,,
5:19:39 AM,22-07-23,24.5,22,0.54,0.54,0.39,1.82,3.61,4.27,0.93,3.61,3.08,0.66,10.52,16.35,1.67,4.4,53.3,1.39,68.54,,,,,
5:19:39 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.85,3.57,4.38,0.93,3.58,3.62,0.67,9.78,16.55,1.64,4.38,52.94,1.41,69.22,,,,,
5:19:40 AM,22-07-23,24.5,22,0.54,0.54,0.35,1.86,3.72,4.2,0.9,3.63,3.72,0.66,9.66,16.15,1.66,4.42,52.41,1.37,70.24,,,,,
5:19:40 AM,22-07-23,24.5,22,0.54,0.54,0.47,1.85,3.43,4.24,0.95,3.62,3.26,0.67,10.25,16.97,1.67,4.34,52.94,1.4,69.22,,,,,
5:19:41 AM,22-07-23,24.5,22,0.54,0.54,0.37,1.86,3.68,3.81,0.93,3.78,3.55,0.68,9.86,16.35,1.63,4.4,52.59,1.35,69.9,,,,,
5:19:41 AM,22-07-23,24.5,22,0.54,0.54,0.43,1.84,3.53,4.41,1.01,3.56,3.36,0.78,10.12,16.45,1.64,4.39,52.86,1.41,69.38,,,,,
5:19:42 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.85,3.56,4.2,0.9,3.63,3.55,0.67,9.86,16.45,1.62,4.39,53.12,1.37,68.88,,,,,
5:19:42 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.83,3.59,4.27,1.03,3.61,3.14,0.61,10.43,16.45,1.6,4.39,54.29,1.44,66.74,,,,,
5:19:43 AM,22-07-23,24.5,22,0.54,0.54,0.39,1.85,3.62,4.77,0.93,3.45,3.79,0.67,9.58,16.76,1.67,4.36,52.5,1.4,70.07,,,,,
5:19:43 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.85,3.58,4.38,0.92,3.58,2.99,0.67,10.66,16.66,1.7,4.37,53.21,1.48,68.71,,,,,
5:19:44 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.85,3.56,3.34,0.93,3.99,3.79,0.67,9.58,15.85,1.66,4.45,52.32,1.39,70.41,,,,,
5:19:44 AM,22-07-23,24.5,22,0.54,0.54,0.38,1.8,3.64,4.77,0.93,3.45,3.26,0.63,10.25,17.71,1.65,4.27,55.46,1.38,64.7,,,,,
5:19:45 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.85,3.56,3.69,0.93,3.83,3.14,0.66,10.43,16.45,1.65,4.39,53.39,1.39,68.38,,,,,
5:19:46 AM,22-07-23,24.5,22,0.54,0.54,0.37,1.89,3.68,4.17,0.84,3.65,3.49,0.63,9.94,16.97,1.64,4.34,52.94,1.38,69.22,,,,,
5:19:46 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.91,3.56,4.34,0.91,3.59,2.7,0.68,11.16,17.6,1.64,4.28,54.02,1.39,67.23,,,,,
5:19:47 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.84,3.59,4.27,0.94,3.61,3.93,0.63,9.42,16.35,1.65,4.4,52.23,1.39,70.59,,,,,
5:19:47 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.87,3.56,4.34,0.9,3.59,3.42,0.63,10.03,17.82,1.66,4.26,52.59,1.38,69.9,,,,,
5:19:48 AM,22-07-23,24.5,22,0.54,0.54,0.36,1.84,3.7,4.55,0.94,3.52,3.11,0.66,10.48,17.49,1.65,4.29,53.21,1.4,68.71,,,,,
5:19:48 AM,22-07-23,24.5,22,0.54,0.54,0.42,1.84,3.55,5.47,0.94,3.27,3.49,0.66,9.94,16.86,1.66,4.35,53.93,1.39,67.39,,,,,
5:19:49 AM,22-07-23,24.5,22,0.54,0.54,0.48,1.84,3.41,4.34,0.9,3.59,3.52,0.69,9.9,18.04,1.68,4.25,52.23,1.4,70.59,,,,,
5:19:49 AM,22-07-23,24.6,22,0.54,0.54,0.41,1.87,3.57,4.1,0.94,3.67,4.98,0.66,8.47,16.76,1.65,4.36,53.12,1.38,68.88,,,,,
5:19:50 AM,22-07-23,24.6,22,0.54,0.54,0.4,1.85,3.59,4.1,0.89,3.67,3.55,0.7,9.86,16.55,1.61,4.38,53.03,1.33,69.05,,,,,
5:19:50 AM,22-07-23,24.6,22,0.54,0.54,0.47,1.85,3.44,4.07,0.91,3.68,3.66,0.66,9.74,16.66,1.65,4.37,52.77,1.41,69.55,,,,,
5:19:51 AM,22-07-23,24.6,22,0.54,0.54,0.4,1.87,3.59,4.92,0.79,3.41,3.55,0.59,9.86,16.97,1.64,4.34,53.66,1.35,67.88,,,,,
5:19:51 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.95,3.56,4.01,0.93,3.71,3.36,0.66,10.12,15.85,1.67,4.45,53.21,1.41,68.71,,,,,
5:19:52 AM,22-07-23,24.5,22,0.54,0.54,0.42,1.86,3.55,4.1,0.94,3.67,3.45,0.67,9.99,17.07,1.65,4.33,52.77,1.39,69.55,,,,,
5:19:52 AM,22-07-23,24.5,22,0.54,0.54,0.42,1.85,3.54,4.31,0.91,3.6,3.66,0.68,9.74,16.25,1.7,4.41,53.3,1.39,68.54,,,,,
5:19:53 AM,22-07-23,24.5,22,0.54,0.54,0.44,1.85,3.5,4.14,0.87,3.66,3.69,0.67,9.7,16.25,1.66,4.41,53.21,1.39,68.71,,,,,
5:19:53 AM,22-07-23,24.5,22,0.54,0.54,0.44,1.87,3.5,4.34,0.92,3.59,2.54,0.67,11.48,16.25,1.74,4.41,53.12,1.4,68.88,,,,,
5:19:54 AM,22-07-23,24.5,22,0.54,0.54,0.39,1.86,3.61,3.97,0.94,3.72,5.19,0.67,8.31,16.35,1.65,4.4,52.77,1.41,69.55,,,,,
5:19:54 AM,22-07-23,24.5,22,0.54,0.54,0.36,1.88,3.69,4.07,0.94,3.68,3.55,0.57,9.86,16.35,1.61,4.4,54.2,1.37,66.91,,,,,
5:19:55 AM,22-07-23,24.5,22,0.54,0.54,0.43,1.88,3.52,4.07,0.94,3.68,3.66,0.69,9.74,16.97,1.63,4.34,53.21,1.4,68.71,,,,,
5:19:56 AM,22-07-23,24.5,22,0.54,0.54,0.33,1.93,3.8,4.31,0.94,3.6,3.62,0.68,9.78,16.55,1.64,4.38,52.41,1.39,70.24,,,,,
5:19:56 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.87,3.6,4.01,0.94,3.71,3.59,0.67,9.82,16.35,1.66,4.4,55.1,1.41,65.32,,,,,
5:19:57 AM,22-07-23,24.5,22,0.54,0.54,0.45,1.86,3.48,4.66,0.96,3.49,3.52,0.68,9.9,16.55,1.66,4.38,52.5,1.39,70.07,,,,,
5:19:57 AM,22-07-23,24.5,22,0.54,0.54,0.44,1.86,3.5,4.38,1.01,3.58,3.55,0.78,9.86,16.66,1.64,4.37,55.19,1.35,65.17,,,,,
5:19:58 AM,22-07-23,24.5,22,0.54,0.54,0.38,1.88,3.65,4.27,0.91,3.61,3.72,0.66,9.66,16.66,1.58,4.37,52.94,1.37,69.22,,,,,
5:19:58 AM,22-07-23,24.5,22,0.54,0.54,0.45,1.87,3.47,3.54,0.98,3.9,3.93,0.66,9.42,17.17,1.65,4.32,52.68,1.39,69.72,,,,,
5:19:59 AM,22-07-23,24.5,22,0.54,0.54,0.42,1.84,3.55,5.11,0.93,3.36,3.52,0.66,9.9,16.45,1.56,4.39,52.15,1.36,70.76,,,,,
5:19:59 AM,22-07-23,24.5,22,0.54,0.54,0.48,1.86,3.42,4.04,0.93,3.69,3.59,0.7,9.82,17.17,1.65,4.32,53.48,1.39,68.21,,,,,
5:20:00 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.83,3.6,4.27,0.94,3.61,3.59,0.65,9.82,17.39,1.65,4.3,54.29,1.35,66.74,,,,,
5:20:01 AM,22-07-23,24.5,22,0.54,0.54,0.47,1.88,3.43,4.1,0.93,3.67,3.17,0.68,10.38,14.9,1.64,4.55,53.3,1.41,68.54,,,,,
5:20:02 AM,22-07-23,24.5,22,0.54,0.54,0.36,1.89,3.69,4.2,0.93,3.63,3.55,0.67,9.86,16.66,1.69,4.37,53.03,1.41,69.05,,,,,
5:20:02 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.86,3.59,3.97,0.91,3.72,3.52,0.68,9.9,15.85,1.67,4.45,53.39,1.35,68.38,,,,,
5:20:02 AM,22-07-23,24.5,22,0.54,0.54,0.41,1.85,3.56,3.88,0.94,3.75,5.37,0.67,8.19,15.27,1.65,4.51,53.3,1.39,68.54,,,,,
5:20:02 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.83,3.59,4.34,0.98,3.59,3.76,0.67,9.62,16.45,1.63,4.39,52.59,1.39,69.9,,,,,
5:20:03 AM,22-07-23,24.5,22,0.54,0.54,0.44,1.88,3.5,4.27,0.89,3.61,2.87,0.74,10.86,17.49,1.68,4.29,53.39,1.51,68.38,,,,,
5:20:03 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.86,3.59,3.81,0.93,3.78,3.79,0.7,9.58,17.49,1.66,4.29,53.12,1.39,68.88,,,,,
5:20:04 AM,22-07-23,24.5,22,0.54,0.54,0.4,1.84,3.6,4.1,0.91,3.67,2.4,0.63,11.76,16.66,1.65,4.37,54.02,1.39,67.23,,,,,
5:20:05 AM,22-07-23,24.5,22,0.54,0.54,0.45,1.87,3.48,4.31,0.94,3.6,4.98,0.7,8.47,17.17,1.66,4.32,53.57,1.39,68.05,,,,,
5:20:05 AM,22-07-23,24.5,22,0.54,0.54,0.42,1.89,3.53,4.04,0.84,3.69,3.52,0.63,9.9,17.93,1.67,4.25,54.11,1.39,67.07,,,,,
5:20:06 AM,22-07-23,24.5,22,0.54,0.54,0.42,1.85,3.54,3.63,0.94,3.86,3.39,0.67,10.07,16.86,1.65,4.35,52.86,1.39,69.38,,,,,
5:20:06 AM,22-07-23,24.5,22,0.54,0.54,0.38,1.84,3.64,4.01,0.9,3.71,3.55,0.65,9.86,17.17,1.65,4.32,53.12,1.38,68.88,,,,,
5:20:07 AM,22-07-23,24.5,22,0.54,0.54,0.44,1.94,3.5,4.27,0.93,3.61,3.83,0.64,9.54,17.49,1.65,4.29,53.39,1.39,68.38,,,,,
